Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
20727,2,1,1,25,2,12.500000
20728,1,0,0,13,2,6.500000
20729,2,2,2,50,4,12.500000
20730,2,1,1,86,5,17.200000
20731,2,1,1,28,3,9.333333
20732,2,1,1,34,3,11.333333
20733,2,2,2,48,3,16.000000
20734,2,1,2,71,4,17.750000
20735,2,2,2,92,6,15.333333
20736,1,2,0,68,4,17.000000
20737,2,1,1,87,6,14.500000
20738,1,0,0,19,2,9.500000
20739,1,1,1,56,4,14.000000
20740,2,1,0,84,4,21.000000
20741,2,2,2,82,5,16.400000
20742,2,0,1,55,3,18.333333
20743,2,1,2,50,3,16.666667
20744,1,2,2,20,2,10.000000
20745,1,0,0,31,3,10.333333
20746,0,0,0,8,1,8.000000
20747,2,2,2,136,7,19.428571
20748,2,1,1,100,6,16.666667
20749,0,0,0,44,2,22.000000
20750,2,2,2,58,5,11.600000
20751,2,2,2,167,11,15.181818
20752,2,1,1,22,2,11.000000
20753,1,0,0,37,5,7.400000
20754,1,1,1,64,3,21.333333
20755,0,0,0,21,3,7.000000
20756,0,0,0,58,2,29.000000
20757,2,2,2,148,11,13.454545
20758,2,1,2,118,5,23.600000
20759,2,2,2,70,5,14.000000
20760,2,1,0,26,1,26.000000
20761,1,0,0,9,2,4.500000
20762,2,2,2,148,10,14.800000
20763,2,1,1,64,5,12.800000
20764,2,0,0,72,4,18.000000
20765,1,1,2,14,2,7.000000
20766,2,2,2,146,8,18.250000
20767,2,2,1,53,4,13.250000
20768,2,2,0,66,5,13.200000
20769,1,1,0,50,4,12.500000
20770,2,2,2,52,4,13.000000
20771,1,1,1,21,3,7.000000
20772,1,1,2,51,3,17.000000
20773,2,2,2,43,5,8.600000
20774,2,0,1,55,5,11.000000
20775,2,1,2,76,4,19.000000
20776,0,0,0,86,6,14.333333
20777,2,2,2,65,5,13.000000
20778,2,2,1,72,5,14.400000
20779,1,1,1,37,4,9.250000
20780,2,2,2,54,4,13.500000
20781,0,0,0,56,4,14.000000
20782,0,0,0,10,2,5.000000
20783,1,1,1,43,3,14.333333
20784,2,2,1,40,3,13.333333
20785,1,0,0,120,1,120.000000
20786,1,0,1,88,6,14.666667
20787,1,2,2,32,4,8.000000
20788,1,1,1,15,2,7.500000
20789,2,2,2,19,3,6.333333
20790,1,1,1,49,4,12.250000
20791,0,0,0,15,2,7.500000
20792,2,2,2,60,3,20.000000
20793,2,2,2,56,3,18.666667
20794,1,2,1,35,3,11.666667
20795,2,0,0,23,3,7.666667
20796,2,2,2,90,5,18.000000
20797,2,2,2,32,2,16.000000
20798,2,1,1,20,2,10.000000
20799,0,0,1,53,1,53.000000
20800,2,2,1,108,5,21.600000
20801,2,1,1,45,3,15.000000
20802,1,0,1,37,3,12.333333
20803,2,2,2,70,5,14.000000
20804,0,0,0,33,4,8.250000
20805,2,2,2,172,8,21.500000
20806,0,0,0,17,2,8.500000
20807,2,2,2,98,8,12.250000
20808,2,2,2,64,4,16.000000
20809,2,1,2,72,4,18.000000
20810,2,2,2,144,5,28.800000
20811,2,2,1,82,5,16.400000
20812,1,0,0,83,6,13.833333
20813,2,0,1,68,6,11.333333
20814,2,2,2,73,5,14.600000
20815,2,1,1,108,7,15.428571
20816,2,2,2,71,5,14.200000
20817,1,1,1,35,3,11.666667
20818,1,1,1,100,9,11.111111
20819,2,1,1,41,3,13.666667
20820,2,2,2,79,5,15.800000
20821,2,2,2,65,3,21.666667
20822,2,2,2,43,3,14.333333
20823,0,1,0,49,3,16.333333
20824,1,1,2,58,4,14.500000
20825,1,1,2,28,2,14.000000
20826,2,0,0,83,4,20.750000
20827,1,1,1,35,3,11.666667
20828,2,2,2,47,4,11.750000
20829,1,0,0,22,3,7.333333
20830,1,2,2,75,4,18.750000
20831,2,2,2,64,5,12.800000
20832,2,2,2,114,6,19.000000
20833,1,0,1,31,3,10.333333
20834,1,2,2,27,3,9.000000
20835,0,0,1,33,2,16.500000
20836,2,2,2,63,2,31.500000
20837,2,0,0,37,2,18.500000
20838,2,2,2,76,5,15.200000
20839,1,0,1,28,3,9.333333
20840,2,0,0,27,2,13.500000
20841,2,2,2,107,5,21.400000
20842,2,2,2,107,7,15.285714
20843,2,2,1,45,4,11.250000
20844,1,0,0,75,6,12.500000
20845,0,0,0,29,2,14.500000
20846,2,2,2,50,4,12.500000
20847,2,2,1,90,7,12.857143
20848,1,1,1,28,3,9.333333
20849,1,1,0,9,2,4.500000
20850,2,2,2,32,3,10.666667
20851,2,2,0,30,2,15.000000
20852,2,2,2,69,5,13.800000
20853,1,1,1,34,2,17.000000
20854,2,2,1,46,3,15.333333
20855,0,0,0,5,1,5.000000
20856,2,1,1,89,4,22.250000
20857,2,1,1,33,3,11.000000
20858,2,2,2,52,3,17.333333
20859,2,2,2,95,6,15.833333
20860,2,2,2,87,5,17.400000
20861,0,0,0,34,3,11.333333
20862,2,2,2,50,5,10.000000
20863,2,2,2,71,3,23.666667
20864,2,2,2,64,4,16.000000
20865,2,2,2,29,4,7.250000
20866,1,0,1,59,4,14.750000
20867,1,2,1,103,7,14.714286
20868,2,2,2,72,6,12.000000
20869,2,2,2,32,2,16.000000
20870,2,2,2,73,6,12.166667
20871,2,2,2,20,2,10.000000
20872,2,2,2,141,8,17.625000
20873,1,1,1,18,2,9.000000
20874,2,2,2,84,4,21.000000
20875,2,2,2,121,8,15.125000
20876,2,1,1,58,1,58.000000
20877,1,0,0,43,3,14.333333
20878,2,2,2,70,4,17.500000
20879,1,1,1,12,3,4.000000
20880,2,2,2,78,5,15.600000
20881,2,2,2,54,4,13.500000
20882,1,1,1,25,3,8.333333
20883,2,2,2,51,4,12.750000
20884,0,1,0,59,3,19.666667
20885,2,2,2,101,7,14.428571
20886,2,1,1,46,3,15.333333
20887,1,0,0,55,5,11.000000
20888,2,2,1,73,5,14.600000
20889,1,1,1,31,3,10.333333
20890,2,0,0,79,5,15.800000
20891,0,0,0,11,2,5.500000
20892,2,0,0,64,3,21.333333
20893,2,2,2,72,6,12.000000
20894,2,2,2,110,7,15.714286
20895,2,0,0,122,6,20.333333
20896,2,2,2,41,4,10.250000
20897,1,0,0,30,3,10.000000
20898,2,2,1,45,3,15.000000
20899,2,2,2,138,5,27.600000
20900,2,1,1,54,3,18.000000
20901,0,0,0,19,2,9.500000
20902,2,1,2,98,4,24.500000
20903,1,0,0,64,3,21.333333
20904,1,1,1,30,2,15.000000
20905,2,1,1,28,3,9.333333
20906,2,2,2,79,4,19.750000
20907,1,0,0,32,3,10.666667
20908,2,2,2,46,5,9.200000
20909,2,2,2,91,5,18.200000
20910,1,1,1,51,4,12.750000
20911,2,2,2,56,4,14.000000
20912,2,2,2,46,2,23.000000
20913,0,0,0,8,2,4.000000
20914,1,1,1,15,2,7.500000
20915,0,1,1,21,2,10.500000
20916,2,2,2,59,4,14.750000
20917,2,2,2,112,9,12.444444
20918,0,2,0,92,4,23.000000
20919,1,1,0,36,3,12.000000
20920,1,1,1,15,1,15.000000
20921,1,1,1,26,3,8.666667
20922,2,2,2,21,3,7.000000
20923,2,2,2,23,3,7.666667
20924,1,2,2,125,8,15.625000
20925,0,0,0,48,3,16.000000
20926,2,2,2,87,6,14.500000
20927,2,1,1,22,2,11.000000
20928,1,2,2,49,2,24.500000
20929,1,0,2,16,2,8.000000
20930,2,1,1,17,2,8.500000
20931,1,1,1,23,3,7.666667
20932,1,1,1,18,2,9.000000
20933,2,2,2,41,4,10.250000
20934,2,2,2,67,3,22.333333
20935,2,2,2,39,3,13.000000
20936,2,2,2,39,4,9.750000
20937,1,0,0,56,4,14.000000
20938,0,0,0,22,2,11.000000
20939,2,2,2,64,4,16.000000
20940,2,1,2,70,5,14.000000
20941,2,2,2,104,8,13.000000
20942,2,2,2,56,5,11.200000
20943,2,1,1,52,5,10.400000
20944,0,0,0,46,3,15.333333
20945,1,0,0,55,3,18.333333
20946,0,0,0,48,5,9.600000
20947,2,2,2,89,8,11.125000
20948,1,2,2,31,3,10.333333
20949,1,0,0,38,4,9.500000
20950,1,0,0,28,3,9.333333
20951,1,1,1,28,3,9.333333
20952,0,0,0,35,3,11.666667
20953,1,1,1,20,2,10.000000
20954,2,2,2,60,3,20.000000
20955,0,0,0,17,3,5.666667
20956,1,2,2,57,4,14.250000
20957,2,2,2,67,5,13.400000
20958,2,0,0,60,3,20.000000
20959,0,0,0,118,6,19.666667
20960,1,2,2,43,3,14.333333
20961,2,2,2,86,6,14.333333
20962,1,0,0,44,3,14.666667
20963,2,1,1,30,3,10.000000
20964,2,2,2,47,4,11.750000
20965,2,2,2,53,3,17.666667
20966,1,0,0,22,3,7.333333
20967,2,2,2,37,4,9.250000
20968,2,2,2,249,18,13.833333
20969,2,1,1,55,2,27.500000
20970,2,2,2,81,5,16.200000
20971,2,2,2,64,4,16.000000
20972,1,2,2,15,2,7.500000
20973,0,0,0,11,1,11.000000
20974,2,0,0,94,7,13.428571
20975,1,1,0,66,4,16.500000
20976,2,0,0,59,4,14.750000
20977,2,2,2,76,7,10.857143
20978,2,1,2,107,4,26.750000
20979,2,2,2,145,8,18.125000
20980,2,2,2,78,5,15.600000
20981,2,2,2,102,6,17.000000
20982,1,1,1,35,2,17.500000
20983,1,0,0,44,3,14.666667
20984,2,2,2,53,5,10.600000
20985,2,0,1,67,6,11.166667
20986,0,0,0,17,2,8.500000
20987,2,2,2,69,6,11.500000
20988,2,2,2,78,4,19.500000
20989,0,2,1,26,3,8.666667
20990,1,0,0,29,3,9.666667
20991,2,2,1,51,4,12.750000
20992,2,2,2,68,5,13.600000
20993,1,0,0,31,3,10.333333
20994,2,2,2,86,6,14.333333
20995,2,2,2,80,4,20.000000
20996,0,0,0,50,5,10.000000
20997,2,1,1,54,6,9.000000
20998,2,1,0,69,4,17.250000
20999,2,1,1,55,4,13.750000
21000,2,2,2,116,7,16.571429
21001,2,1,1,44,4,11.000000
21002,2,2,2,46,4,11.500000
21003,1,0,0,37,3,12.333333
21004,1,1,0,23,2,11.500000
21005,2,2,2,41,4,10.250000
21006,2,2,2,59,3,19.666667
21007,2,2,2,71,3,23.666667
21008,2,1,1,66,4,16.500000
21009,2,1,1,54,5,10.800000
21010,2,2,2,54,3,18.000000
21011,1,0,0,36,3,12.000000
21012,1,1,1,39,3,13.000000
21013,2,0,0,116,9,12.888889
21014,0,0,0,7,2,3.500000
21015,2,1,1,28,1,28.000000
21016,2,1,0,24,2,12.000000
21017,2,2,2,76,5,15.200000
21018,0,0,0,35,2,17.500000
21019,0,1,1,71,5,14.200000
21020,2,0,0,51,4,12.750000
21021,0,0,0,7,1,7.000000
21022,1,1,0,34,2,17.000000
21023,2,2,2,95,5,19.000000
21024,2,2,2,65,5,13.000000
21025,0,0,0,17,2,8.500000
21026,0,1,1,22,2,11.000000
21027,1,0,0,28,2,14.000000
21028,2,1,1,31,3,10.333333
21029,2,2,2,38,3,12.666667
21030,2,2,2,58,4,14.500000
21031,0,0,0,4,2,2.000000
21032,1,1,1,19,2,9.500000
21033,1,2,1,42,3,14.000000
21034,1,0,0,35,2,17.500000
21035,2,2,2,53,4,13.250000
21036,2,2,2,92,5,18.400000
21037,2,0,1,67,5,13.400000
21038,2,1,1,47,4,11.750000
21039,0,0,0,21,1,21.000000
21040,2,2,2,62,5,12.400000
21041,1,0,0,52,5,10.400000
21042,1,0,0,37,4,9.250000
21043,2,2,2,42,4,10.500000
21044,2,2,2,66,4,16.500000
21045,1,1,2,53,5,10.600000
21046,2,1,1,77,5,15.400000
21047,2,2,2,58,3,19.333333
21048,2,2,2,57,5,11.400000
21049,0,0,0,28,2,14.000000
21050,2,2,1,64,5,12.800000
21051,2,2,2,87,7,12.428571
21052,2,2,2,37,3,12.333333
21053,2,1,1,63,5,12.600000
21054,1,1,1,71,5,14.200000
21055,1,1,0,32,3,10.666667
21056,2,2,2,60,5,12.000000
21057,2,1,2,35,3,11.666667
21058,2,2,2,114,6,19.000000
21059,2,0,0,32,2,16.000000
21060,2,2,2,92,7,13.142857
21061,2,2,2,98,7,14.000000
21062,1,0,0,46,3,15.333333
21063,2,2,2,173,12,14.416667
21064,0,0,0,14,2,7.000000
21065,0,0,0,49,3,16.333333
21066,2,2,2,131,5,26.200000
21067,0,0,0,17,1,17.000000
21068,0,0,0,72,5,14.400000
21069,0,0,0,8,2,4.000000
21070,2,1,1,43,4,10.750000
21071,1,2,2,38,3,12.666667
21072,0,0,0,1,1,1.000000
21073,0,0,0,40,2,20.000000
21074,2,1,1,26,2,13.000000
21075,2,2,1,50,4,12.500000
21076,0,0,1,66,4,16.500000
21077,2,2,2,32,3,10.666667
21078,1,0,0,52,3,17.333333
21079,2,1,2,64,5,12.800000
21080,0,0,1,17,2,8.500000
21081,2,1,1,20,2,10.000000
21082,1,0,0,18,2,9.000000
21083,2,2,0,35,3,11.666667
21084,1,1,0,45,3,15.000000
21085,0,0,0,3,1,3.000000
21086,1,0,1,17,2,8.500000
21087,2,2,2,48,4,12.000000
21088,2,2,2,81,5,16.200000
21089,2,1,1,106,6,17.666667
21090,1,0,0,49,4,12.250000
21091,0,1,1,11,2,5.500000
21092,2,2,2,63,4,15.750000
21093,1,2,2,84,5,16.800000
21094,0,0,0,13,3,4.333333
21095,0,0,0,24,3,8.000000
21096,0,0,0,62,4,15.500000
21097,1,1,0,29,2,14.500000
21098,2,2,2,70,5,14.000000
21099,2,1,2,104,5,20.800000
21100,2,1,1,34,3,11.333333
21101,2,1,1,70,4,17.500000
21102,2,2,0,69,6,11.500000
21103,0,2,1,104,5,20.800000
21104,1,0,0,31,3,10.333333
21105,2,2,2,47,3,15.666667
21106,0,0,0,28,3,9.333333
21107,2,2,1,61,5,12.200000
21108,2,2,2,80,6,13.333333
21109,1,1,0,100,7,14.285714
21110,2,2,2,128,9,14.222222
21111,1,0,0,49,4,12.250000
21112,2,2,2,96,6,16.000000
21113,0,0,0,66,4,16.500000
21114,0,0,0,9,2,4.500000
21115,2,1,1,74,7,10.571429
21116,0,0,0,10,3,3.333333
21117,1,0,0,29,2,14.500000
21118,1,1,1,35,3,11.666667
21119,2,2,2,53,3,17.666667
21120,2,0,0,132,8,16.500000
21121,2,1,1,24,2,12.000000
21122,2,2,2,132,12,11.000000
21123,2,1,1,73,3,24.333333
21124,2,2,2,78,5,15.600000
21125,1,0,0,30,4,7.500000
21126,0,1,0,44,2,22.000000
21127,0,0,0,23,3,7.666667
21128,1,2,2,45,4,11.250000
21129,2,2,1,46,4,11.500000
21130,2,1,1,84,5,16.800000
21131,2,2,2,76,4,19.000000
21132,2,1,1,47,3,15.666667
21133,2,1,1,41,3,13.666667
21134,1,0,0,60,4,15.000000
21135,2,2,2,61,6,10.166667
21136,2,2,2,44,4,11.000000
21137,1,1,0,27,2,13.500000
21138,2,2,2,58,6,9.666667
21139,0,0,0,21,2,10.500000
21140,0,0,1,46,3,15.333333
21141,2,2,2,95,6,15.833333
21142,1,1,1,13,2,6.500000
21143,1,1,0,35,3,11.666667
21144,1,1,1,25,3,8.333333
21145,2,2,1,49,3,16.333333
21146,2,1,2,300,8,37.500000
21147,2,2,2,82,5,16.400000
21148,2,1,1,102,6,17.000000
21149,2,2,2,41,4,10.250000
21150,1,1,1,34,2,17.000000
21151,2,2,2,72,6,12.000000
21152,2,2,2,111,4,27.750000
21153,2,2,2,82,5,16.400000
21154,2,2,2,142,8,17.750000
21155,1,1,1,38,2,19.000000
21156,1,0,1,13,2,6.500000
21157,2,2,2,89,6,14.833333
21158,2,2,2,34,3,11.333333
21159,1,2,2,34,2,17.000000
21160,2,2,2,47,3,15.666667
21161,1,2,2,25,3,8.333333
21162,0,0,0,20,3,6.666667
21163,2,2,2,82,4,20.500000
21164,2,2,2,93,5,18.600000
21165,0,0,0,32,3,10.666667
21166,2,0,0,31,3,10.333333
21167,1,1,1,50,4,12.500000
21168,0,0,0,46,4,11.500000
21169,2,0,1,17,2,8.500000
21170,2,2,1,24,2,12.000000
21171,1,0,0,28,2,14.000000
21172,2,2,2,61,3,20.333333
21173,1,0,0,32,4,8.000000
21174,1,0,0,28,4,7.000000
21175,2,1,0,104,3,34.666667
21176,0,0,0,13,2,6.500000
21177,0,0,0,17,2,8.500000
21178,0,0,0,74,7,10.571429
21179,1,0,0,20,2,10.000000
21180,2,1,1,72,5,14.400000
21181,0,0,1,35,3,11.666667
21182,1,0,1,33,3,11.000000
21183,2,1,1,27,2,13.500000
21184,2,2,2,50,3,16.666667
21185,2,2,2,66,4,16.500000
21186,0,0,0,10,1,10.000000
21187,2,2,2,55,5,11.000000
21188,2,2,2,100,7,14.285714
21189,1,1,0,52,3,17.333333
21190,2,2,2,48,3,16.000000
21191,0,0,0,40,3,13.333333
21192,2,2,2,86,5,17.200000
21193,2,1,1,58,4,14.500000
21194,2,2,2,34,3,11.333333
21195,1,0,1,87,5,17.400000
21196,2,1,2,62,3,20.666667
21197,2,1,0,24,3,8.000000
21198,1,1,1,11,1,11.000000
21199,2,0,0,50,4,12.500000
21200,1,0,0,26,2,13.000000
21201,2,2,2,94,7,13.428571
21202,0,0,0,34,5,6.800000
21203,1,0,0,30,2,15.000000
21204,0,0,0,57,4,14.250000
21205,2,2,2,38,4,9.500000
21206,2,1,0,53,3,17.666667
21207,2,2,1,48,3,16.000000
21208,2,2,2,63,5,12.600000
21209,2,2,2,49,4,12.250000
21210,0,1,0,35,3,11.666667
21211,1,0,0,12,1,12.000000
21212,2,2,2,57,5,11.400000
21213,2,0,0,40,3,13.333333
21214,1,1,1,36,3,12.000000
21215,2,1,1,68,4,17.000000
21216,2,1,0,19,2,9.500000
21217,2,2,2,54,4,13.500000
21218,2,2,2,106,4,26.500000
21219,2,2,1,24,3,8.000000
21220,2,2,2,66,5,13.200000
21221,2,1,1,91,6,15.166667
21222,2,1,1,43,3,14.333333
21223,2,1,1,79,7,11.285714
21224,1,2,2,19,2,9.500000
21225,2,2,2,72,3,24.000000
21226,1,0,0,78,6,13.000000
21227,2,2,2,81,4,20.250000
21228,1,2,0,72,4,18.000000
21229,2,2,2,76,5,15.200000
21230,2,1,2,73,6,12.166667
21231,1,0,1,20,3,6.666667
21232,1,1,0,28,3,9.333333
21233,2,2,2,46,4,11.500000
21234,2,1,2,48,4,12.000000
21235,1,2,2,18,3,6.000000
21236,2,2,1,28,3,9.333333
21237,0,0,0,3,1,3.000000
21238,1,0,0,63,4,15.750000
21239,0,0,0,44,3,14.666667
21240,2,2,2,78,4,19.500000
21241,0,1,1,44,3,14.666667
21242,2,2,2,55,4,13.750000
21243,2,1,1,20,2,10.000000
21244,2,2,2,38,4,9.500000
21245,1,0,0,48,3,16.000000
21246,1,0,0,46,3,15.333333
21247,1,0,0,31,2,15.500000
21248,2,2,2,37,4,9.250000
21249,2,2,2,114,7,16.285714
21250,0,0,0,31,2,15.500000
21251,2,2,2,82,7,11.714286
21252,2,2,2,76,4,19.000000
21253,1,1,0,44,3,14.666667
21254,2,2,2,67,5,13.400000
21255,2,2,2,43,4,10.750000
21256,2,2,2,65,4,16.250000
21257,2,1,1,66,5,13.200000
21258,2,1,1,68,4,17.000000
21259,1,0,0,23,2,11.500000
21260,2,2,2,74,5,14.800000
21261,2,2,2,70,4,17.500000
21262,0,0,0,5,1,5.000000
21263,2,1,2,104,7,14.857143
21264,1,0,0,27,3,9.000000
21265,2,1,0,82,6,13.666667
21266,1,1,1,4,2,2.000000
21267,1,0,0,53,3,17.666667
21268,2,2,2,59,4,14.750000
21269,2,0,0,81,5,16.200000
21270,0,1,0,22,2,11.000000
21271,0,0,0,14,2,7.000000
21272,2,2,2,58,6,9.666667
21273,1,1,1,25,2,12.500000
21274,1,1,1,52,4,13.000000
21275,2,2,2,96,7,13.714286
21276,2,2,2,98,6,16.333333
21277,2,2,2,68,4,17.000000
21278,2,1,1,10,1,10.000000
21279,2,2,1,48,3,16.000000
21280,2,2,2,70,4,17.500000
21281,2,2,2,86,5,17.200000
21282,1,0,0,11,1,11.000000
21283,2,2,2,34,3,11.333333
21284,1,2,2,110,7,15.714286
21285,2,2,2,37,3,12.333333
21286,2,2,2,78,5,15.600000
21287,2,2,2,52,3,17.333333
21288,2,2,2,77,6,12.833333
21289,2,1,0,53,4,13.250000
21290,2,2,0,66,3,22.000000
21291,2,1,1,81,6,13.500000
21292,2,1,1,50,3,16.666667
21293,2,2,2,70,5,14.000000
21294,2,2,2,113,5,22.600000
21295,1,0,0,66,4,16.500000
21296,2,2,2,79,3,26.333333
21297,2,2,1,60,4,15.000000
21298,0,0,0,27,4,6.750000
21299,2,1,1,60,4,15.000000
21300,2,0,0,42,4,10.500000
21301,2,1,1,45,3,15.000000
21302,2,0,0,149,11,13.545455
21303,1,1,1,24,2,12.000000
21304,1,1,1,27,3,9.000000
21305,2,2,2,48,4,12.000000
21306,2,2,2,105,12,8.750000
21307,2,1,1,64,4,16.000000
21308,0,0,0,33,1,33.000000
21309,0,1,1,18,2,9.000000
21310,1,0,1,18,2,9.000000
21311,2,2,2,71,6,11.833333
21312,1,1,1,60,6,10.000000
21313,0,0,0,9,2,4.500000
21314,2,1,1,63,4,15.750000
21315,2,2,2,81,6,13.500000
21316,2,1,1,58,4,14.500000
21317,2,2,1,87,5,17.400000
21318,2,2,2,48,4,12.000000
21319,1,1,1,68,4,17.000000
21320,2,1,1,54,4,13.500000
21321,2,1,1,68,4,17.000000
21322,2,2,2,78,5,15.600000
21323,2,2,2,65,6,10.833333
21324,2,2,2,47,3,15.666667
21325,2,2,2,60,4,15.000000
21326,2,2,2,58,4,14.500000
21327,2,2,2,108,7,15.428571
21328,2,2,2,78,6,13.000000
21329,2,2,2,90,6,15.000000
21330,0,0,0,37,2,18.500000
21331,0,0,0,28,2,14.000000
21332,2,2,2,41,2,20.500000
21333,2,2,2,99,6,16.500000
21334,1,1,1,62,3,20.666667
21335,1,0,0,23,2,11.500000
21336,2,1,1,79,4,19.750000
21337,2,2,2,58,5,11.600000
21338,2,2,2,31,3,10.333333
21339,1,2,2,22,2,11.000000
21340,1,0,0,117,6,19.500000
21341,1,0,0,46,5,9.200000
21342,1,0,1,38,1,38.000000
21343,2,1,1,39,4,9.750000
21344,1,1,1,43,3,14.333333
21345,2,2,2,36,3,12.000000
21346,2,2,1,81,5,16.200000
21347,1,1,1,81,6,13.500000
21348,0,0,0,30,1,30.000000
21349,2,2,2,138,8,17.250000
21350,2,1,1,15,2,7.500000
21351,0,0,0,23,2,11.500000
21352,2,2,2,42,3,14.000000
21353,2,1,2,91,7,13.000000
21354,1,1,1,62,4,15.500000
21355,2,2,2,48,3,16.000000
21356,0,0,1,27,2,13.500000
21357,0,0,0,15,2,7.500000
21358,2,2,2,150,9,16.666667
21359,2,1,0,25,2,12.500000
21360,2,1,1,50,4,12.500000
21361,2,2,2,90,7,12.857143
21362,2,2,2,51,3,17.000000
21363,2,2,2,92,7,13.142857
21364,2,2,2,91,6,15.166667
21365,2,0,0,41,4,10.250000
21366,0,0,0,40,3,13.333333
21367,1,1,1,59,5,11.800000
21368,1,0,1,40,3,13.333333
21369,2,2,1,36,3,12.000000
21370,2,2,1,100,6,16.666667
21371,1,1,2,91,5,18.200000
21372,2,1,1,20,2,10.000000
21373,0,0,0,27,3,9.000000
21374,1,0,0,139,8,17.375000
21375,2,2,2,22,2,11.000000
21376,0,0,0,15,2,7.500000
21377,2,2,2,29,2,14.500000
21378,2,1,2,73,5,14.600000
21379,2,1,1,40,4,10.000000
21380,2,2,2,84,6,14.000000
21381,2,1,1,30,2,15.000000
21382,0,1,1,25,3,8.333333
21383,2,1,1,51,4,12.750000
21384,1,1,1,51,2,25.500000
21385,2,0,0,54,4,13.500000
21386,1,1,1,27,2,13.500000
21387,2,2,2,75,3,25.000000
21388,2,1,2,72,5,14.400000
21389,1,1,1,59,3,19.666667
21390,1,2,2,83,8,10.375000
21391,1,1,1,20,2,10.000000
21392,2,2,2,91,5,18.200000
21393,2,0,0,114,6,19.000000
21394,0,0,0,41,3,13.666667
21395,1,1,1,73,5,14.600000
21396,2,2,2,70,3,23.333333
21397,2,2,2,55,5,11.000000
21398,2,2,2,29,4,7.250000
21399,0,0,0,12,1,12.000000
21400,1,1,1,22,2,11.000000
21401,2,0,0,72,3,24.000000
21402,1,1,1,19,2,9.500000
21403,1,2,2,37,2,18.500000
21404,2,0,2,64,5,12.800000
21405,2,0,0,47,4,11.750000
21406,1,2,2,71,5,14.200000
21407,1,1,1,52,4,13.000000
21408,2,0,0,127,8,15.875000
21409,2,1,1,45,4,11.250000
21410,1,1,1,20,2,10.000000
21411,1,1,1,37,4,9.250000
21412,1,2,2,54,4,13.500000
21413,0,0,0,13,2,6.500000
21414,2,2,2,68,4,17.000000
21415,2,2,1,28,2,14.000000
21416,0,0,0,32,2,16.000000
21417,1,0,0,39,2,19.500000
21418,1,1,1,46,2,23.000000
21419,2,2,1,82,4,20.500000
21420,2,2,2,35,3,11.666667
21421,2,2,2,64,4,16.000000
21422,2,2,1,56,3,18.666667
21423,1,1,2,79,4,19.750000
21424,1,1,2,57,4,14.250000
21425,1,1,0,22,2,11.000000
21426,2,2,2,32,1,32.000000
21427,2,0,0,78,6,13.000000
21428,0,0,0,39,2,19.500000
21429,1,1,1,60,3,20.000000
21430,2,2,2,99,6,16.500000
21431,2,0,0,35,2,17.500000
21432,2,2,2,62,5,12.400000
21433,2,2,2,65,3,21.666667
21434,2,2,2,230,12,19.166667
21435,2,2,2,111,7,15.857143
21436,1,1,0,59,5,11.800000
21437,1,2,1,17,2,8.500000
21438,2,2,2,37,4,9.250000
21439,2,2,1,62,6,10.333333
21440,2,2,2,37,4,9.250000
21441,2,2,1,60,4,15.000000
21442,2,2,2,113,7,16.142857
21443,2,2,2,45,3,15.000000
21444,2,2,2,103,6,17.166667
21445,2,2,2,81,5,16.200000
21446,2,2,2,47,3,15.666667
21447,1,0,0,17,1,17.000000
21448,2,2,2,36,4,9.000000
21449,2,2,2,98,4,24.500000
21450,2,0,0,106,5,21.200000
21451,1,0,0,76,7,10.857143
21452,0,0,0,31,4,7.750000
21453,2,2,2,77,6,12.833333
21454,2,2,2,69,5,13.800000
21455,1,0,0,11,1,11.000000
21456,0,0,0,12,2,6.000000
21457,2,2,1,60,3,20.000000
21458,2,2,2,62,4,15.500000
21459,2,2,2,86,4,21.500000
21460,0,0,0,49,2,24.500000
21461,1,2,2,96,5,19.200000
21462,2,2,2,47,6,7.833333
21463,1,0,1,51,1,51.000000
21464,2,2,2,99,6,16.500000
21465,1,2,1,54,5,10.800000
21466,2,2,2,82,5,16.400000
21467,2,1,2,81,6,13.500000
21468,2,2,2,39,3,13.000000
21469,0,0,0,22,2,11.000000
21470,2,2,2,41,3,13.666667
21471,1,0,0,29,2,14.500000
21472,1,0,0,23,2,11.500000
21473,1,0,0,84,5,16.800000
21474,2,2,2,73,3,24.333333
21475,1,0,0,45,3,15.000000
21476,1,0,0,12,2,6.000000
21477,1,1,1,41,4,10.250000
21478,2,1,1,55,3,18.333333
21479,2,1,1,85,5,17.000000
21480,2,2,1,71,5,14.200000
21481,1,0,0,23,1,23.000000
21482,2,0,2,55,4,13.750000
21483,2,0,0,57,4,14.250000
21484,1,1,0,22,2,11.000000
21485,2,2,2,64,5,12.800000
21486,2,2,2,36,3,12.000000
21487,1,0,0,37,3,12.333333
21488,2,2,2,75,4,18.750000
21489,2,1,1,64,5,12.800000
21490,2,2,2,88,5,17.600000
21491,1,0,0,101,5,20.200000
21492,0,0,0,18,3,6.000000
21493,1,0,0,49,3,16.333333
21494,2,2,2,71,4,17.750000
21495,0,0,0,46,3,15.333333
21496,2,1,1,83,6,13.833333
21497,2,1,1,34,3,11.333333
21498,2,2,2,53,3,17.666667
21499,2,2,2,28,3,9.333333
21500,2,1,2,31,3,10.333333
21501,1,1,1,64,4,16.000000
21502,2,0,0,48,4,12.000000
