Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
820,3,3,2,64,4,16.000000
821,1,2,2,21,2,10.500000
822,2,2,2,51,4,12.750000
823,0,0,0,25,6,4.166667
824,0,3,3,19,2,9.500000
825,2,2,2,76,4,19.000000
826,4,2,3,30,2,15.000000
827,2,2,2,44,4,11.000000
828,2,2,2,39,2,19.500000
829,1,1,1,45,4,11.250000
830,1,1,1,47,4,11.750000
831,0,0,0,15,2,7.500000
832,2,2,2,49,3,16.333333
833,5,3,3,72,5,14.400000
834,1,1,1,18,2,9.000000
835,2,2,2,72,6,12.000000
836,2,2,2,66,5,13.200000
837,2,2,1,41,2,20.500000
838,2,2,2,56,4,14.000000
839,0,0,0,13,2,6.500000
840,0,0,0,12,2,6.000000
841,1,1,1,54,2,27.000000
842,1,1,1,52,2,26.000000
843,1,1,1,30,1,30.000000
844,3,3,3,53,3,17.666667
845,2,3,3,47,2,23.500000
846,1,1,1,37,2,18.500000
847,4,3,3,45,2,22.500000
848,0,0,0,45,4,11.250000
849,1,1,1,54,5,10.800000
850,2,2,2,42,2,21.000000
851,0,0,0,22,2,11.000000
852,2,2,2,61,4,15.250000
853,0,0,0,70,17,4.117647
854,0,0,0,52,3,17.333333
855,2,2,2,40,4,10.000000
856,0,0,0,16,2,8.000000
857,2,2,2,40,3,13.333333
858,1,1,1,73,2,36.500000
859,3,2,3,61,5,12.200000
860,4,3,3,74,4,18.500000
861,2,2,2,58,2,29.000000
862,3,3,3,71,3,23.666667
863,0,0,0,39,7,5.571429
864,2,2,2,33,2,16.500000
865,2,2,2,78,5,15.600000
866,2,2,2,58,4,14.500000
867,1,1,1,95,6,15.833333
868,4,3,3,82,6,13.666667
869,1,1,1,59,5,11.800000
870,2,2,2,33,4,8.250000
871,1,1,1,74,4,18.500000
872,0,1,0,40,2,20.000000
873,2,2,2,46,4,11.500000
874,3,3,3,93,4,23.250000
875,1,1,0,80,4,20.000000
876,1,1,1,24,2,12.000000
877,0,0,0,45,3,15.000000
878,0,0,0,34,3,11.333333
879,2,1,1,38,4,9.500000
880,1,1,1,77,4,19.250000
881,0,0,0,22,4,5.500000
882,1,1,1,27,2,13.500000
883,2,2,2,64,4,16.000000
884,2,2,2,43,4,10.750000
885,2,2,2,72,4,18.000000
886,2,2,2,40,2,20.000000
887,2,2,2,76,5,15.200000
888,2,2,2,57,4,14.250000
889,1,0,1,91,6,15.166667
890,2,2,2,72,3,24.000000
891,0,1,1,30,2,15.000000
892,3,3,3,59,4,14.750000
893,4,3,3,30,1,30.000000
894,3,3,3,48,4,12.000000
895,2,2,2,68,6,11.333333
896,2,2,2,80,4,20.000000
897,0,0,0,45,5,9.000000
898,3,2,2,55,3,18.333333
899,0,0,0,26,2,13.000000
900,0,0,0,43,2,21.500000
901,2,1,2,54,4,13.500000
902,1,1,1,56,4,14.000000
903,2,2,2,97,6,16.166667
904,3,3,3,55,5,11.000000
905,2,2,2,52,2,26.000000
906,2,1,1,114,5,22.800000
907,1,3,3,18,1,18.000000
908,0,0,0,13,2,6.500000
909,1,2,1,62,4,15.500000
910,2,1,1,85,5,17.000000
911,0,0,0,18,2,9.000000
912,0,0,0,81,3,27.000000
913,3,2,2,66,4,16.500000
914,2,1,1,32,7,4.571429
915,2,1,2,78,5,15.600000
916,0,0,0,47,4,11.750000
917,0,0,0,41,5,8.200000
918,1,1,1,99,4,24.750000
919,1,1,1,56,4,14.000000
920,2,2,2,38,2,19.000000
921,0,0,0,29,2,14.500000
922,3,3,3,50,3,16.666667
923,2,2,2,47,3,15.666667
924,3,2,3,53,3,17.666667
925,1,1,1,68,5,13.600000
926,2,3,3,53,2,26.500000
927,3,3,3,116,7,16.571429
928,5,3,2,47,4,11.750000
929,1,1,1,75,5,15.000000
930,1,1,1,43,3,14.333333
931,3,3,3,52,3,17.333333
932,2,1,1,65,3,21.666667
933,2,2,2,76,5,15.200000
934,1,0,0,47,4,11.750000
935,3,3,3,54,3,18.000000
936,3,3,3,61,2,30.500000
937,1,1,1,53,3,17.666667
938,2,2,2,60,3,20.000000
939,2,2,2,59,4,14.750000
940,4,3,3,65,4,16.250000
941,2,1,1,34,2,17.000000
942,0,0,0,33,1,33.000000
943,1,1,1,54,4,13.500000
944,2,1,1,91,3,30.333333
945,0,0,0,30,3,10.000000
946,2,2,2,70,3,23.333333
947,3,3,3,96,6,16.000000
948,2,2,2,107,4,26.750000
949,2,3,2,52,3,17.333333
950,0,0,0,52,5,10.400000
951,1,1,1,55,4,13.750000
952,0,0,0,33,2,16.500000
953,0,0,0,20,3,6.666667
954,2,2,2,30,3,10.000000
955,2,2,2,63,2,31.500000
956,3,3,3,91,6,15.166667
957,2,2,2,42,1,42.000000
958,1,2,1,46,4,11.500000
959,3,3,3,87,5,17.400000
960,0,0,0,48,3,16.000000
961,2,2,2,60,1,60.000000
962,1,1,1,56,5,11.200000
963,3,3,3,46,4,11.500000
964,2,2,2,49,3,16.333333
965,3,3,3,57,4,14.250000
966,1,1,1,55,3,18.333333
967,4,3,3,90,7,12.857143
968,2,2,2,65,4,16.250000
969,0,0,0,41,1,41.000000
970,3,3,2,76,5,15.200000
971,4,3,3,31,3,10.333333
972,2,2,2,40,2,20.000000
973,2,3,3,73,5,14.600000
974,0,0,0,19,2,9.500000
975,3,3,3,44,4,11.000000
976,0,1,0,83,4,20.750000
977,3,3,3,48,4,12.000000
978,1,0,2,77,5,15.400000
979,2,2,2,110,7,15.714286
980,1,1,1,84,5,16.800000
981,2,2,2,60,2,30.000000
982,5,3,3,66,1,66.000000
983,2,2,2,83,6,13.833333
984,4,3,3,87,5,17.400000
985,1,0,0,74,13,5.692308
986,1,1,1,25,2,12.500000
987,1,1,1,33,3,11.000000
988,2,2,2,47,3,15.666667
989,1,1,1,78,4,19.500000
990,2,2,2,88,6,14.666667
991,0,0,0,24,2,12.000000
992,3,2,2,23,4,5.750000
993,1,1,1,16,1,16.000000
994,1,1,1,11,2,5.500000
995,3,3,3,58,3,19.333333
996,1,1,1,91,5,18.200000
997,0,3,1,24,3,8.000000
998,2,2,2,58,4,14.500000
999,2,2,2,90,7,12.857143
1000,2,0,1,29,2,14.500000
1001,1,1,1,67,5,13.400000
1002,2,2,2,71,4,17.750000
1003,2,3,2,44,2,22.000000
1004,2,2,2,45,3,15.000000
1005,3,3,2,70,5,14.000000
1006,3,3,3,47,2,23.500000
1007,4,3,3,52,4,13.000000
1008,2,1,1,59,3,19.666667
1009,2,2,2,106,5,21.200000
1010,2,2,2,27,2,13.500000
1011,4,2,2,46,3,15.333333
1012,2,1,1,39,4,9.750000
1013,2,2,2,42,2,21.000000
1014,2,2,2,86,6,14.333333
1015,2,2,2,46,3,15.333333
1016,1,1,1,22,2,11.000000
1017,1,0,2,71,5,14.200000
1018,0,0,0,51,2,25.500000
1019,0,0,0,36,3,12.000000
1020,0,0,0,35,2,17.500000
1021,2,2,2,30,4,7.500000
1022,2,2,1,46,2,23.000000
1023,1,1,1,43,4,10.750000
1024,1,2,2,108,7,15.428571
1025,4,3,3,42,4,10.500000
1026,1,1,1,61,4,15.250000
1027,4,3,3,53,4,13.250000
1028,1,0,0,19,2,9.500000
1029,1,1,1,59,4,14.750000
1030,3,3,3,16,4,4.000000
1031,3,2,2,98,6,16.333333
1032,1,1,1,66,4,16.500000
1033,0,0,0,47,5,9.400000
1034,0,0,0,40,4,10.000000
1035,0,0,0,46,4,11.500000
1036,1,1,1,37,3,12.333333
1037,3,3,3,87,7,12.428571
1038,3,2,2,99,6,16.500000
1039,0,0,0,73,4,18.250000
1040,1,1,1,10,2,5.000000
1041,5,3,3,99,2,49.500000
1042,2,2,2,30,2,15.000000
1043,3,3,3,51,4,12.750000
1044,1,1,1,64,5,12.800000
1045,2,2,2,49,4,12.250000
1046,0,0,0,9,2,4.500000
1047,1,1,1,97,4,24.250000
1048,2,2,2,43,3,14.333333
1049,2,3,2,58,3,19.333333
1050,0,0,0,74,5,14.800000
1051,0,1,1,9,1,9.000000
1052,2,0,1,74,5,14.800000
1053,2,2,2,49,4,12.250000
1054,0,0,0,28,2,14.000000
1055,5,3,3,66,2,33.000000
1056,3,3,3,33,2,16.500000
1057,3,3,3,53,3,17.666667
1058,0,0,0,38,2,19.000000
1059,1,1,1,70,4,17.500000
1060,1,1,1,75,5,15.000000
1061,3,2,2,83,5,16.600000
1062,1,1,1,37,4,9.250000
1063,1,1,1,40,7,5.714286
1064,0,0,0,40,4,10.000000
1065,1,1,1,69,4,17.250000
1066,2,1,2,62,5,12.400000
1067,3,3,3,75,3,25.000000
1068,4,3,3,112,8,14.000000
1069,1,1,1,22,2,11.000000
1070,1,0,0,44,3,14.666667
1071,2,2,2,82,3,27.333333
1072,2,2,2,36,3,12.000000
1073,3,2,2,104,7,14.857143
1074,0,0,0,19,2,9.500000
1075,1,2,2,61,2,30.500000
1076,1,2,2,126,7,18.000000
1077,0,0,0,58,3,19.333333
1078,0,0,0,37,2,18.500000
1079,2,2,2,106,5,21.200000
1080,3,3,3,68,5,13.600000
1081,2,2,2,55,4,13.750000
1082,2,2,2,72,6,12.000000
1083,3,3,3,37,2,18.500000
1084,1,1,1,27,2,13.500000
1085,1,0,0,11,1,11.000000
1086,2,2,2,35,2,17.500000
1087,0,0,0,5,1,5.000000
1088,3,2,3,54,4,13.500000
1089,2,2,2,19,2,9.500000
1090,0,0,0,24,2,12.000000
1091,2,2,2,41,2,20.500000
1092,2,2,2,42,2,21.000000
1093,0,0,0,12,2,6.000000
1094,2,1,1,76,3,25.333333
1095,0,0,0,33,3,11.000000
1096,4,3,3,68,4,17.000000
1097,2,1,1,34,3,11.333333
1098,3,2,2,24,2,12.000000
1099,3,3,3,55,3,18.333333
1100,2,2,2,93,7,13.285714
1101,2,2,2,38,3,12.666667
1102,1,1,1,72,3,24.000000
1103,5,3,3,66,3,22.000000
1104,1,1,0,64,6,10.666667
1105,0,0,0,23,2,11.500000
1106,1,1,1,76,6,12.666667
1107,2,1,1,76,5,15.200000
1108,0,0,0,14,2,7.000000
1109,2,2,1,47,3,15.666667
1110,4,3,3,62,4,15.500000
1111,2,2,2,37,2,18.500000
1112,0,0,0,36,3,12.000000
1113,2,2,1,50,6,8.333333
1114,2,2,2,81,3,27.000000
1115,2,2,2,75,5,15.000000
1116,4,3,3,83,5,16.600000
1117,4,3,3,27,3,9.000000
1118,1,0,1,29,4,7.250000
1119,2,2,1,86,5,17.200000
1120,0,0,0,6,2,3.000000
1121,2,2,2,33,2,16.500000
1122,0,0,0,22,2,11.000000
1123,3,3,3,32,2,16.000000
1124,0,0,0,15,2,7.500000
1125,2,2,2,48,4,12.000000
1126,1,1,1,23,2,11.500000
1127,2,2,2,54,4,13.500000
1128,3,3,3,68,5,13.600000
1129,2,2,2,42,4,10.500000
1130,2,2,2,51,4,12.750000
1131,1,1,1,64,4,16.000000
1132,4,3,3,52,4,13.000000
1133,3,3,3,39,3,13.000000
1134,1,2,2,28,2,14.000000
1135,0,3,3,15,1,15.000000
1136,0,0,0,38,2,19.000000
1137,2,2,2,45,3,15.000000
1138,1,1,1,39,3,13.000000
1139,0,0,0,45,4,11.250000
1140,0,0,0,20,1,20.000000
1141,0,3,3,11,1,11.000000
1142,2,2,2,50,3,16.666667
1143,0,0,0,23,2,11.500000
1144,0,0,0,23,2,11.500000
1145,2,1,1,100,5,20.000000
1146,5,3,3,64,3,21.333333
1147,0,0,0,58,2,29.000000
1148,3,3,3,98,4,24.500000
1149,1,1,1,31,3,10.333333
1150,2,2,2,67,3,22.333333
1151,1,1,1,48,4,12.000000
1152,0,0,0,37,3,12.333333
1153,1,0,1,56,6,9.333333
1154,3,3,3,37,2,18.500000
1155,0,0,0,42,3,14.000000
1156,3,3,3,85,5,17.000000
1157,1,1,1,37,1,37.000000
1158,0,0,0,35,2,17.500000
1159,2,2,2,35,3,11.666667
1160,2,2,2,59,5,11.800000
1161,3,3,3,76,5,15.200000
1162,0,0,0,22,2,11.000000
1163,3,3,2,67,5,13.400000
1164,2,1,1,50,3,16.666667
1165,1,1,1,34,4,8.500000
1166,1,1,1,55,2,27.500000
1167,1,1,1,54,4,13.500000
1168,3,3,3,60,4,15.000000
1169,1,0,1,46,3,15.333333
1170,0,0,1,32,4,8.000000
1171,2,3,2,83,4,20.750000
1172,3,2,2,65,4,16.250000
1173,1,1,1,47,2,23.500000
1174,2,2,2,45,4,11.250000
1175,1,1,2,52,4,13.000000
1176,1,1,1,58,5,11.600000
1177,1,1,1,103,2,51.500000
1178,3,3,3,50,3,16.666667
1179,0,0,0,33,4,8.250000
1180,2,1,1,78,4,19.500000
1181,3,3,3,63,2,31.500000
1182,2,2,2,52,4,13.000000
1183,1,1,1,87,4,21.750000
1184,0,0,0,29,3,9.666667
1185,1,1,1,87,6,14.500000
1186,0,0,0,20,2,10.000000
1187,0,0,0,21,2,10.500000
1188,0,0,1,69,4,17.250000
1189,0,0,0,29,6,4.833333
1190,6,3,3,115,6,19.166667
1191,3,3,3,93,5,18.600000
1192,1,1,1,69,7,9.857143
1193,2,2,2,40,2,20.000000
1194,0,3,3,8,1,8.000000
1195,0,0,0,12,2,6.000000
1196,0,1,0,55,2,27.500000
1197,3,3,3,61,4,15.250000
1198,0,0,0,34,3,11.333333
1199,3,2,2,48,3,16.000000
1200,2,3,2,120,5,24.000000
1201,0,0,0,12,2,6.000000
1202,0,0,0,22,3,7.333333
1203,3,3,3,42,5,8.400000
1204,2,2,2,38,2,19.000000
1205,3,3,3,52,4,13.000000
1206,3,3,3,67,5,13.400000
1207,2,2,2,38,2,19.000000
1208,0,0,0,37,3,12.333333
1209,4,2,3,50,3,16.666667
1210,1,1,1,32,4,8.000000
1211,3,3,3,74,4,18.500000
1212,2,2,2,34,2,17.000000
1213,0,0,0,24,4,6.000000
1214,1,2,2,33,2,16.500000
1215,1,1,1,21,2,10.500000
1216,1,1,1,29,3,9.666667
1217,1,0,0,13,2,6.500000
1218,2,1,1,44,3,14.666667
1219,0,0,0,49,2,24.500000
1220,1,1,1,26,3,8.666667
1221,0,0,0,30,3,10.000000
1222,2,2,2,33,4,8.250000
1223,1,1,1,66,4,16.500000
1224,1,1,1,34,1,34.000000
1225,0,0,0,24,7,3.428571
1226,2,2,2,50,4,12.500000
1227,3,3,3,65,4,16.250000
1228,1,1,1,22,2,11.000000
1229,0,0,0,42,2,21.000000
1230,1,1,1,92,7,13.142857
1231,2,2,2,67,5,13.400000
1232,2,2,2,55,5,11.000000
1233,0,0,0,22,2,11.000000
1234,0,0,0,10,1,10.000000
1235,4,2,2,42,3,14.000000
1236,2,2,2,55,3,18.333333
1237,2,0,1,22,2,11.000000
1238,1,0,0,45,4,11.250000
1239,3,3,3,89,5,17.800000
1240,0,0,0,56,4,14.000000
1241,2,2,2,58,4,14.500000
1242,1,0,0,22,2,11.000000
1243,0,0,0,59,4,14.750000
1244,2,2,2,39,4,9.750000
1245,2,1,2,52,3,17.333333
1246,2,3,2,73,4,18.250000
1247,3,3,2,78,3,26.000000
1248,2,3,3,81,5,16.200000
1249,0,1,0,24,3,8.000000
1250,1,3,2,65,4,16.250000
1251,2,1,2,52,2,26.000000
1252,2,3,3,40,2,20.000000
1253,2,2,2,18,3,6.000000
1254,2,2,2,37,4,9.250000
1255,2,2,2,38,4,9.500000
1256,0,0,0,16,2,8.000000
1257,2,1,1,48,2,24.000000
1258,1,2,2,48,2,24.000000
1259,0,0,0,36,5,7.200000
1260,0,0,0,75,3,25.000000
1261,2,2,2,47,4,11.750000
1262,2,1,1,76,5,15.200000
1263,1,0,0,32,3,10.666667
1264,1,0,0,52,2,26.000000
1265,0,2,2,10,1,10.000000
1266,2,3,3,76,6,12.666667
1267,2,0,0,24,3,8.000000
1268,1,1,1,29,3,9.666667
1269,2,2,2,41,3,13.666667
1270,0,0,0,30,5,6.000000
1271,2,2,2,63,4,15.750000
1272,2,2,2,40,4,10.000000
1273,4,3,3,53,4,13.250000
1274,2,2,2,30,3,10.000000
1275,2,2,2,39,3,13.000000
1276,2,3,3,15,2,7.500000
1277,1,1,1,38,4,9.500000
1278,2,2,2,69,6,11.500000
1279,0,0,0,18,3,6.000000
1280,1,0,0,38,2,19.000000
1281,0,0,0,31,4,7.750000
1282,2,2,2,57,4,14.250000
1283,2,2,2,49,4,12.250000
1284,2,2,2,17,2,8.500000
1285,3,3,3,55,2,27.500000
1286,0,0,0,55,4,13.750000
1287,2,1,2,53,4,13.250000
1288,2,0,0,61,3,20.333333
1289,3,3,3,51,4,12.750000
1290,1,2,2,32,3,10.666667
1291,0,0,0,48,3,16.000000
1292,3,3,3,45,2,22.500000
1293,3,3,3,54,4,13.500000
1294,2,2,2,83,3,27.666667
1295,2,2,2,9,2,4.500000
1296,1,1,1,29,2,14.500000
1297,1,1,1,42,2,21.000000
1298,2,2,1,25,3,8.333333
1299,1,1,1,30,2,15.000000
1300,3,1,3,61,5,12.200000
1301,0,1,1,62,5,12.400000
1302,1,1,1,45,4,11.250000
1303,1,1,1,59,5,11.800000
1304,0,1,1,7,1,7.000000
1305,0,0,0,48,4,12.000000
1306,3,3,3,83,3,27.666667
1307,3,2,2,73,4,18.250000
1308,2,1,1,33,2,16.500000
1309,0,0,0,8,2,4.000000
1310,0,0,0,15,2,7.500000
1311,2,2,3,85,3,28.333333
1312,2,2,2,33,3,11.000000
1313,4,3,3,85,6,14.166667
1314,2,2,2,33,3,11.000000
1315,0,0,0,32,4,8.000000
1316,2,2,2,61,4,15.250000
1317,2,1,1,21,1,21.000000
1318,2,2,2,100,6,16.666667
1319,2,2,2,23,1,23.000000
1320,1,1,1,67,4,16.750000
1321,1,2,2,41,4,10.250000
1322,1,1,1,56,5,11.200000
1323,3,3,3,49,4,12.250000
1324,0,0,0,29,3,9.666667
1325,3,2,3,63,3,21.000000
1326,2,1,1,43,4,10.750000
1327,2,1,1,39,3,13.000000
1328,2,2,2,28,2,14.000000
1329,0,3,3,14,1,14.000000
1330,1,1,2,47,4,11.750000
1331,0,0,0,80,12,6.666667
1332,1,2,2,20,1,20.000000
1333,2,1,1,93,6,15.500000
1334,1,1,1,33,1,33.000000
1335,3,1,1,34,2,17.000000
1336,1,2,2,29,4,7.250000
1337,0,1,0,21,2,10.500000
1338,2,1,1,64,5,12.800000
1339,4,2,2,53,3,17.666667
1340,0,0,0,54,3,18.000000
1341,2,2,2,87,5,17.400000
1342,1,2,2,60,4,15.000000
1343,0,0,0,33,4,8.250000
1344,2,2,2,67,4,16.750000
1345,0,1,1,49,2,24.500000
1346,2,2,2,45,2,22.500000
1347,0,0,0,8,2,4.000000
1348,2,0,0,41,5,8.200000
1349,4,3,3,68,4,17.000000
1350,1,1,1,23,2,11.500000
1351,2,2,2,65,4,16.250000
1352,0,0,0,20,2,10.000000
1353,1,1,1,21,3,7.000000
1354,2,2,2,65,4,16.250000
1355,0,0,0,36,3,12.000000
1356,3,3,3,86,3,28.666667
1357,1,2,1,49,4,12.250000
1358,0,0,0,24,2,12.000000
1359,1,1,1,23,2,11.500000
1360,0,0,0,13,2,6.500000
1361,1,1,1,16,2,8.000000
1362,0,0,0,58,3,19.333333
1363,0,3,3,2,1,2.000000
1364,0,0,0,26,3,8.666667
1365,2,1,2,91,6,15.166667
1366,0,0,0,72,2,36.000000
1367,2,3,3,45,3,15.000000
1368,3,3,3,69,4,17.250000
1369,0,1,1,64,3,21.333333
1370,3,2,3,50,5,10.000000
1371,3,2,2,22,2,11.000000
1372,3,2,3,44,3,14.666667
1373,2,2,2,75,5,15.000000
1374,3,3,3,80,6,13.333333
1375,2,3,3,94,6,15.666667
1376,1,1,1,45,2,22.500000
1377,2,3,3,66,6,11.000000
1378,2,2,2,48,3,16.000000
1379,2,2,2,42,2,21.000000
1380,2,2,2,73,6,12.166667
1381,1,1,1,34,2,17.000000
1382,1,2,2,67,6,11.166667
1383,2,2,2,47,4,11.750000
1384,0,0,0,76,5,15.200000
1385,3,2,2,57,4,14.250000
1386,2,3,3,62,3,20.666667
1387,0,0,0,29,3,9.666667
1388,0,0,0,16,2,8.000000
1389,2,2,2,43,3,14.333333
1390,0,0,0,45,3,15.000000
1391,2,2,2,12,1,12.000000
1392,1,1,1,23,2,11.500000
1393,1,1,1,27,2,13.500000
1394,1,2,2,93,5,18.600000
1395,1,1,1,30,2,15.000000
1396,2,1,1,55,3,18.333333
1397,2,2,2,45,2,22.500000
1398,1,0,0,31,3,10.333333
1399,2,2,2,44,4,11.000000
1400,1,1,1,36,2,18.000000
1401,3,2,2,61,3,20.333333
1402,0,0,0,16,2,8.000000
1403,2,2,2,39,4,9.750000
1404,2,2,2,41,2,20.500000
1405,4,3,3,48,4,12.000000
1406,3,3,3,70,5,14.000000
1407,3,2,2,37,2,18.500000
1408,0,0,0,28,3,9.333333
1409,0,0,0,59,5,11.800000
1410,3,2,2,40,4,10.000000
1411,1,3,2,87,7,12.428571
1412,0,0,0,5,2,2.500000
1413,3,3,3,75,5,15.000000
1414,3,3,3,46,4,11.500000
1415,3,3,3,56,5,11.200000
1416,2,2,2,30,2,15.000000
1417,1,1,1,26,2,13.000000
1418,2,3,3,73,5,14.600000
1419,3,3,3,36,2,18.000000
1420,1,1,1,74,5,14.800000
1421,2,2,2,87,3,29.000000
1422,0,0,0,33,2,16.500000
1423,2,2,2,38,2,19.000000
1424,0,0,0,3,2,1.500000
1425,3,3,3,73,4,18.250000
1426,1,2,1,28,2,14.000000
1427,1,1,1,23,2,11.500000
1428,0,0,0,79,4,19.750000
1429,2,2,2,43,3,14.333333
1430,2,1,1,48,3,16.000000
1431,2,2,2,52,3,17.333333
1432,3,3,3,74,5,14.800000
1433,3,3,3,46,5,9.200000
1434,0,0,0,20,3,6.666667
1435,1,1,1,48,1,48.000000
1436,1,1,1,42,3,14.000000
1437,2,2,2,69,3,23.000000
1438,1,1,1,12,4,3.000000
1439,2,2,2,24,2,12.000000
1440,1,1,1,26,3,8.666667
1441,0,0,0,25,2,12.500000
1442,3,3,3,60,6,10.000000
1443,2,2,2,54,4,13.500000
1444,3,3,3,51,4,12.750000
1445,1,2,2,85,4,21.250000
1446,1,1,1,49,3,16.333333
1447,0,0,0,35,4,8.750000
1448,0,0,0,49,5,9.800000
1449,1,1,1,55,4,13.750000
1450,0,0,0,22,2,11.000000
1451,3,3,3,72,5,14.400000
1452,0,1,1,5,1,5.000000
1453,1,1,1,20,3,6.666667
1454,1,1,1,9,1,9.000000
1455,2,2,2,17,2,8.500000
1456,2,2,2,33,2,16.500000
1457,3,3,3,49,4,12.250000
1458,4,3,3,37,3,12.333333
1459,2,2,2,64,5,12.800000
1460,2,2,2,59,5,11.800000
1461,0,2,2,65,5,13.000000
1462,3,1,1,36,2,18.000000
1463,1,1,1,58,3,19.333333
1464,0,0,0,7,2,3.500000
1465,2,2,3,56,4,14.000000
1466,3,3,3,75,4,18.750000
1467,1,0,1,14,3,4.666667
1468,2,2,2,30,1,30.000000
1469,2,2,1,59,5,11.800000
1470,3,3,3,24,2,12.000000
1471,2,3,2,53,6,8.833333
1472,2,2,2,60,4,15.000000
1473,3,2,2,58,4,14.500000
1474,4,3,3,63,4,15.750000
1475,2,2,2,52,3,17.333333
1476,3,3,3,30,3,10.000000
1477,1,2,1,94,5,18.800000
1478,0,0,0,43,4,10.750000
1479,2,2,2,95,6,15.833333
1480,4,3,3,82,5,16.400000
1481,1,3,2,67,4,16.750000
1482,0,0,0,30,2,15.000000
1483,2,2,2,48,4,12.000000
1484,3,2,2,83,4,20.750000
1485,2,2,2,82,5,16.400000
1486,2,2,1,45,4,11.250000
1487,1,1,1,37,4,9.250000
1488,0,0,1,20,2,10.000000
1489,2,2,2,48,4,12.000000
1490,2,2,2,24,2,12.000000
1491,0,0,0,42,2,21.000000
1492,4,3,3,105,7,15.000000
1493,0,0,0,7,1,7.000000
1494,0,0,0,29,3,9.666667
1495,0,0,0,6,2,3.000000
1496,2,2,2,96,5,19.200000
1497,0,0,0,83,9,9.222222
1498,4,3,3,84,2,42.000000
1499,0,0,0,43,3,14.333333
1500,5,3,3,80,2,40.000000
1501,1,1,1,42,3,14.000000
1502,2,2,2,67,4,16.750000
1503,1,1,1,32,2,16.000000
1504,1,1,1,30,2,15.000000
1505,2,2,2,57,3,19.000000
1506,1,1,1,45,3,15.000000
1507,1,1,1,78,4,19.500000
1508,1,2,2,17,1,17.000000
1509,2,2,3,109,4,27.250000
1510,3,2,2,70,5,14.000000
1511,2,2,2,31,3,10.333333
1512,2,2,2,45,4,11.250000
1513,3,3,3,24,2,12.000000
1514,1,1,1,27,2,13.500000
1515,0,0,0,38,3,12.666667
1516,1,1,1,12,2,6.000000
1517,3,3,3,57,3,19.000000
1518,3,2,2,81,5,16.200000
1519,3,3,3,58,5,11.600000
1520,3,3,3,41,3,13.666667
1521,2,2,2,50,2,25.000000
1522,2,2,2,37,2,18.500000
1523,0,0,0,42,3,14.000000
1524,1,1,1,46,4,11.500000
1525,3,3,3,44,4,11.000000
1526,2,1,1,105,6,17.500000
1527,0,0,0,30,3,10.000000
1528,2,3,3,42,4,10.500000
1529,1,1,1,24,2,12.000000
1530,2,2,2,28,3,9.333333
1531,2,2,2,34,2,17.000000
1532,0,0,0,30,3,10.000000
1533,2,1,1,71,4,17.750000
1534,4,3,3,78,4,19.500000
1535,3,3,3,62,3,20.666667
1536,3,3,3,34,3,11.333333
1537,2,2,3,56,3,18.666667
1538,0,0,0,20,2,10.000000
1539,2,2,2,69,3,23.000000
1540,0,0,0,27,3,9.000000
1541,0,0,0,34,2,17.000000
1542,0,0,0,21,1,21.000000
1543,1,1,1,40,2,20.000000
1544,1,0,0,78,21,3.714286
1545,1,2,2,52,4,13.000000
1546,1,1,1,47,4,11.750000
1547,2,2,2,52,4,13.000000
1548,2,2,2,40,3,13.333333
1549,2,2,2,51,4,12.750000
1550,1,1,2,60,4,15.000000
1551,4,3,3,109,7,15.571429
1552,0,0,0,20,2,10.000000
1553,0,0,0,58,4,14.500000
1554,2,1,1,110,7,15.714286
1555,0,0,0,26,4,6.500000
1556,2,2,2,74,4,18.500000
1557,2,2,2,54,3,18.000000
1558,3,3,2,43,4,10.750000
1559,2,1,1,82,4,20.500000
1560,3,3,3,85,4,21.250000
1561,0,0,0,34,4,8.500000
1562,0,0,0,25,2,12.500000
1563,2,2,2,37,2,18.500000
1564,2,2,2,72,5,14.400000
1565,3,3,3,42,3,14.000000
1566,4,3,3,104,5,20.800000
1567,2,2,2,83,6,13.833333
1568,1,1,1,36,3,12.000000
1569,0,0,0,18,1,18.000000
1570,3,3,3,44,4,11.000000
1571,2,2,2,60,5,12.000000
1572,2,2,2,44,2,22.000000
1573,2,3,3,68,4,17.000000
1574,2,1,2,40,3,13.333333
1575,0,0,0,41,2,20.500000
1576,1,1,1,44,3,14.666667
1577,2,1,1,25,2,12.500000
1578,1,1,1,60,6,10.000000
1579,2,2,2,20,2,10.000000
1580,2,3,3,42,4,10.500000
1581,3,3,3,39,4,9.750000
1582,0,0,0,29,2,14.500000
1583,0,0,0,56,2,28.000000
1584,1,1,1,19,2,9.500000
1585,2,3,2,45,2,22.500000
1586,0,0,0,78,7,11.142857
1587,2,3,3,36,2,18.000000
1588,0,0,0,51,3,17.000000
1589,0,1,1,10,1,10.000000
1590,3,3,2,37,5,7.400000
1591,3,3,3,73,5,14.600000
1592,1,1,1,27,2,13.500000
1593,0,0,0,54,4,13.500000
1594,2,2,2,53,4,13.250000
1595,2,1,2,77,6,12.833333
1596,1,1,1,23,2,11.500000
1597,0,0,0,39,3,13.000000
1598,0,0,0,17,2,8.500000
1599,0,0,0,49,4,12.250000
1600,1,1,1,36,2,18.000000
1601,2,3,3,62,4,15.500000
1602,2,2,2,64,4,16.000000
1603,1,1,1,34,2,17.000000
1604,1,1,1,34,2,17.000000
1605,0,0,0,22,2,11.000000
