Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
14733,0,0,0,19,2,9.500000
14734,0,0,0,4,1,4.000000
14735,0,0,0,20,3,6.666667
14736,0,0,0,21,4,5.250000
14737,0,0,0,25,4,6.250000
14738,0,0,0,15,2,7.500000
14739,0,0,0,23,3,7.666667
14740,0,0,0,4,2,2.000000
14741,3,2,2,67,5,13.400000
14742,0,0,0,67,6,11.166667
14743,0,0,0,19,1,19.000000
14744,0,0,0,17,3,5.666667
14745,1,0,0,35,3,11.666667
14746,0,0,0,29,4,7.250000
14747,0,0,0,8,2,4.000000
14748,0,0,0,26,3,8.666667
14749,0,0,0,15,2,7.500000
14750,0,0,0,36,3,12.000000
14751,0,0,0,46,5,9.200000
14752,0,0,0,3,1,3.000000
14753,0,0,0,31,4,7.750000
14754,0,0,0,5,2,2.500000
14755,2,2,2,39,4,9.750000
14756,0,0,0,3,1,3.000000
14757,0,0,0,33,4,8.250000
14758,0,0,1,94,7,13.428571
14759,3,3,3,47,4,11.750000
14760,0,0,0,75,4,18.750000
14761,1,1,1,44,2,22.000000
14762,0,0,0,17,1,17.000000
14763,1,0,0,56,1,56.000000
14764,2,1,1,114,8,14.250000
14765,0,0,0,49,4,12.250000
14766,0,0,0,8,2,4.000000
14767,0,0,0,25,4,6.250000
14768,0,0,0,1,1,1.000000
14769,1,2,1,22,4,5.500000
14770,2,2,2,9,1,9.000000
14771,0,0,0,37,3,12.333333
14772,0,2,2,109,5,21.800000
14773,0,0,0,11,1,11.000000
14774,0,0,0,12,2,6.000000
14775,0,0,0,15,2,7.500000
14776,0,0,0,22,3,7.333333
14777,0,0,0,33,1,33.000000
14778,0,0,0,24,3,8.000000
14779,0,0,0,1,1,1.000000
14780,0,0,0,17,1,17.000000
14781,0,0,0,29,2,14.500000
14782,0,0,0,17,1,17.000000
14783,0,0,0,27,2,13.500000
14784,1,2,2,25,3,8.333333
14785,0,0,0,20,5,4.000000
14786,1,1,1,25,4,6.250000
14787,0,0,0,30,3,10.000000
14788,0,0,0,3,1,3.000000
14789,0,0,0,56,4,14.000000
14790,0,0,0,62,4,15.500000
14791,0,0,0,13,2,6.500000
14792,0,0,0,12,1,12.000000
14793,0,0,0,16,2,8.000000
14794,0,0,0,13,1,13.000000
14795,0,0,0,29,4,7.250000
14796,0,0,0,6,1,6.000000
14797,0,0,0,23,1,23.000000
14798,0,0,0,2,1,2.000000
14799,0,0,0,38,1,38.000000
14800,0,0,0,13,2,6.500000
14801,1,1,1,49,4,12.250000
14802,0,0,0,21,1,21.000000
14803,0,0,0,9,2,4.500000
14804,0,0,0,1,1,1.000000
14805,0,0,0,4,1,4.000000
14806,1,0,0,69,7,9.857143
14807,0,0,0,18,3,6.000000
14808,0,0,0,19,2,9.500000
14809,0,0,0,25,2,12.500000
14810,0,0,0,30,4,7.500000
14811,0,0,0,20,3,6.666667
14812,0,0,0,17,4,4.250000
14813,0,0,0,9,2,4.500000
14814,0,0,0,5,1,5.000000
14815,0,0,0,20,1,20.000000
14816,3,3,3,42,7,6.000000
14817,0,0,0,3,1,3.000000
14818,0,0,0,6,3,2.000000
14819,0,0,0,45,6,7.500000
14820,0,0,0,10,2,5.000000
14821,0,0,0,18,2,9.000000
14822,0,0,0,6,4,1.500000
14823,0,0,0,42,5,8.400000
14824,0,0,0,3,1,3.000000
14825,0,0,0,51,4,12.750000
14826,0,0,0,40,5,8.000000
14827,0,0,0,3,1,3.000000
14828,0,0,0,40,1,40.000000
14829,0,0,0,55,4,13.750000
14830,0,1,1,48,6,8.000000
14831,0,0,0,22,1,22.000000
14832,0,0,0,10,1,10.000000
14833,0,0,0,33,4,8.250000
14834,0,0,0,12,2,6.000000
14835,0,0,0,44,4,11.000000
14836,0,0,0,14,2,7.000000
14837,1,1,0,10,2,5.000000
14838,0,0,0,1,1,1.000000
14839,0,0,0,67,5,13.400000
14840,0,0,0,7,1,7.000000
14841,0,0,0,97,5,19.400000
14842,0,0,0,28,2,14.000000
14843,0,0,0,18,4,4.500000
14844,0,0,0,7,2,3.500000
14845,0,0,0,28,3,9.333333
14846,1,1,1,40,4,10.000000
14847,0,0,0,31,4,7.750000
14848,0,0,0,5,1,5.000000
14849,1,2,2,28,4,7.000000
14850,0,1,1,39,4,9.750000
14851,0,0,0,6,4,1.500000
14852,0,0,0,91,8,11.375000
14853,0,0,0,19,1,19.000000
14854,0,0,0,8,1,8.000000
14855,0,0,0,17,1,17.000000
14856,0,0,0,40,4,10.000000
14857,0,1,0,69,6,11.500000
14858,0,0,0,24,2,12.000000
14859,0,0,0,12,1,12.000000
14860,0,0,0,35,4,8.750000
14861,0,1,1,38,4,9.500000
14862,0,0,0,58,6,9.666667
14863,0,0,0,24,2,12.000000
14864,0,0,0,36,2,18.000000
14865,0,1,1,83,6,13.833333
14866,0,0,0,6,2,3.000000
14867,0,0,0,22,4,5.500000
14868,0,0,0,9,4,2.250000
14869,0,0,0,77,5,15.400000
14870,1,1,1,23,2,11.500000
14871,0,0,0,13,1,13.000000
14872,0,0,0,11,2,5.500000
14873,0,0,0,19,2,9.500000
14874,1,1,1,14,1,14.000000
14875,1,1,1,51,4,12.750000
14876,0,0,0,5,1,5.000000
14877,0,0,0,4,2,2.000000
14878,0,0,0,21,2,10.500000
14879,1,1,1,52,2,26.000000
14880,1,1,1,52,4,13.000000
14881,0,0,0,37,4,9.250000
14882,0,0,0,1,1,1.000000
14883,0,0,0,4,2,2.000000
14884,0,0,0,42,3,14.000000
14885,1,2,2,47,4,11.750000
14886,0,0,0,19,2,9.500000
14887,0,0,0,46,4,11.500000
14888,0,0,0,46,4,11.500000
14889,1,1,0,43,4,10.750000
14890,2,2,2,44,4,11.000000
14891,0,0,0,38,3,12.666667
14892,0,0,0,20,2,10.000000
14893,0,0,0,10,2,5.000000
14894,0,0,0,63,4,15.750000
14895,0,0,0,46,3,15.333333
14896,0,0,0,4,1,4.000000
14897,0,0,0,33,4,8.250000
14898,0,0,0,6,2,3.000000
14899,0,0,0,45,3,15.000000
14900,0,0,0,26,3,8.666667
14901,0,0,0,17,2,8.500000
14902,0,1,1,34,1,34.000000
14903,0,0,0,3,2,1.500000
14904,1,1,1,46,4,11.500000
14905,3,3,3,91,7,13.000000
14906,0,0,0,9,3,3.000000
14907,0,0,0,12,3,4.000000
14908,0,0,0,6,2,3.000000
14909,1,0,1,19,4,4.750000
14910,0,0,0,24,2,12.000000
14911,3,3,3,60,2,30.000000
14912,0,0,0,22,2,11.000000
14913,0,0,0,69,5,13.800000
14914,0,0,0,5,1,5.000000
14915,0,0,0,15,3,5.000000
14916,0,0,0,33,3,11.000000
14917,0,0,0,28,4,7.000000
14918,0,0,0,6,1,6.000000
14919,0,0,0,26,3,8.666667
14920,0,0,0,40,4,10.000000
14921,0,0,0,20,4,5.000000
14922,2,2,1,37,1,37.000000
14923,0,0,0,5,1,5.000000
14924,0,0,0,9,1,9.000000
14925,0,0,0,20,2,10.000000
14926,0,0,0,71,4,17.750000
14927,0,0,0,12,2,6.000000
14928,0,0,0,3,1,3.000000
14929,0,0,0,5,1,5.000000
14930,0,0,0,2,1,2.000000
14931,0,0,0,7,2,3.500000
14932,0,0,0,5,2,2.500000
14933,2,2,2,106,8,13.250000
14934,0,0,0,36,4,9.000000
14935,0,0,0,30,4,7.500000
14936,1,2,2,30,4,7.500000
14937,0,0,0,26,3,8.666667
14938,0,0,0,20,4,5.000000
14939,0,0,0,8,2,4.000000
14940,0,0,0,49,3,16.333333
14941,0,0,0,7,1,7.000000
14942,0,0,0,18,1,18.000000
14943,0,0,1,32,3,10.666667
14944,0,0,0,12,1,12.000000
14945,0,0,0,1,1,1.000000
14946,1,1,1,34,1,34.000000
14947,0,0,0,39,4,9.750000
14948,1,0,0,46,4,11.500000
14949,0,1,0,68,4,17.000000
14950,0,0,0,6,4,1.500000
14951,0,0,0,8,4,2.000000
14952,0,0,0,40,2,20.000000
14953,0,0,0,15,4,3.750000
14954,0,0,0,2,1,2.000000
14955,0,0,0,13,2,6.500000
14956,0,0,0,25,3,8.333333
14957,0,0,0,10,4,2.500000
14958,0,0,0,14,2,7.000000
14959,0,0,0,20,2,10.000000
14960,0,0,0,9,2,4.500000
14961,0,0,0,4,1,4.000000
14962,0,0,0,13,1,13.000000
14963,0,0,0,60,4,15.000000
14964,1,1,1,55,5,11.000000
14965,0,0,0,31,4,7.750000
14966,0,0,0,22,4,5.500000
14967,0,0,0,6,1,6.000000
14968,0,0,0,30,4,7.500000
14969,0,0,0,14,2,7.000000
14970,0,0,0,42,2,21.000000
14971,0,0,0,23,1,23.000000
14972,0,0,0,14,4,3.500000
14973,0,1,0,74,4,18.500000
14974,0,0,0,7,1,7.000000
14975,3,3,3,154,12,12.833333
14976,0,0,0,43,4,10.750000
14977,0,0,0,26,4,6.500000
14978,0,0,0,22,2,11.000000
14979,0,0,0,10,3,3.333333
14980,1,1,1,40,5,8.000000
14981,0,0,0,17,3,5.666667
14982,0,0,0,13,1,13.000000
14983,0,0,0,8,4,2.000000
14984,0,0,0,6,2,3.000000
14985,0,0,0,1,1,1.000000
14986,0,0,0,15,3,5.000000
14987,0,0,0,7,4,1.750000
14988,0,0,0,83,5,16.600000
14989,0,0,0,8,2,4.000000
14990,0,0,0,15,1,15.000000
14991,0,0,0,24,2,12.000000
14992,0,0,0,3,1,3.000000
14993,0,0,0,21,5,4.200000
14994,0,0,0,3,1,3.000000
14995,0,0,0,34,4,8.500000
14996,0,0,0,8,2,4.000000
14997,0,0,0,11,2,5.500000
14998,0,0,0,7,2,3.500000
14999,0,0,0,28,2,14.000000
15000,1,0,0,7,1,7.000000
15001,0,0,0,5,1,5.000000
15002,1,1,2,30,1,30.000000
15003,0,0,0,17,2,8.500000
15004,0,0,0,14,2,7.000000
15005,1,1,0,25,1,25.000000
15006,1,1,1,28,1,28.000000
15007,1,0,0,9,1,9.000000
15008,0,0,0,9,2,4.500000
15009,0,0,0,3,1,3.000000
15010,0,0,0,8,1,8.000000
15011,0,0,0,4,3,1.333333
15012,0,0,0,39,5,7.800000
15013,0,0,0,24,2,12.000000
15014,0,0,0,6,4,1.500000
15015,1,2,2,79,7,11.285714
15016,0,0,0,58,4,14.500000
15017,0,0,0,4,1,4.000000
15018,0,1,1,67,4,16.750000
15019,0,0,0,7,4,1.750000
15020,0,0,0,38,4,9.500000
15021,0,0,0,21,2,10.500000
15022,0,0,0,27,3,9.000000
15023,0,0,0,19,3,6.333333
15024,0,0,0,5,1,5.000000
15025,0,0,0,12,2,6.000000
15026,0,0,0,54,4,13.500000
15027,0,0,0,4,1,4.000000
15028,0,0,0,7,1,7.000000
15029,0,0,0,24,4,6.000000
15030,3,3,3,59,5,11.800000
15031,1,0,1,41,1,41.000000
15032,0,0,0,3,1,3.000000
15033,0,0,0,17,2,8.500000
15034,0,0,0,24,2,12.000000
15035,0,1,0,57,5,11.400000
15036,1,0,0,26,3,8.666667
15037,0,0,0,27,3,9.000000
15038,2,1,1,29,3,9.666667
15039,0,0,0,7,2,3.500000
15040,0,0,0,10,2,5.000000
15041,0,0,0,15,2,7.500000
15042,0,0,0,7,1,7.000000
15043,0,0,0,14,2,7.000000
15044,0,0,0,1,1,1.000000
15045,0,0,0,2,1,2.000000
15046,0,0,0,26,4,6.500000
15047,0,0,0,1,1,1.000000
15048,0,0,0,5,1,5.000000
15049,3,3,3,186,12,15.500000
15050,0,0,0,3,3,1.000000
15051,0,0,0,15,4,3.750000
15052,0,0,0,58,6,9.666667
15053,0,0,0,72,6,12.000000
15054,0,0,0,6,2,3.000000
15055,0,2,2,49,7,7.000000
15056,0,0,0,48,2,24.000000
15057,1,1,1,48,5,9.600000
15058,0,0,0,24,3,8.000000
15059,0,0,0,4,1,4.000000
15060,1,1,1,145,9,16.111111
15061,0,0,0,16,2,8.000000
15062,0,0,0,32,1,32.000000
15063,0,0,0,15,1,15.000000
15064,0,1,0,46,4,11.500000
15065,0,0,0,40,2,20.000000
15066,0,0,1,22,1,22.000000
15067,0,0,0,73,7,10.428571
15068,3,3,3,103,6,17.166667
15069,0,0,1,13,3,4.333333
15070,0,0,0,13,3,4.333333
15071,0,0,0,8,4,2.000000
15072,0,0,0,12,2,6.000000
15073,0,0,0,24,2,12.000000
15074,0,0,0,28,2,14.000000
15075,0,0,0,46,4,11.500000
15076,0,0,0,3,1,3.000000
15077,0,0,0,3,1,3.000000
15078,0,0,0,20,2,10.000000
15079,0,0,0,48,4,12.000000
15080,0,0,0,27,3,9.000000
15081,0,0,0,36,4,9.000000
15082,0,0,0,3,1,3.000000
15083,0,0,0,22,1,22.000000
15084,0,0,0,17,3,5.666667
15085,0,0,0,51,3,17.000000
15086,0,0,0,8,1,8.000000
15087,0,0,0,15,2,7.500000
15088,0,0,0,37,4,9.250000
15089,0,0,0,61,5,12.200000
15090,0,0,0,36,4,9.000000
15091,0,0,0,3,1,3.000000
15092,1,1,1,16,4,4.000000
15093,0,0,0,5,2,2.500000
15094,0,0,0,23,2,11.500000
15095,0,0,0,20,2,10.000000
15096,0,0,0,14,3,4.666667
15097,0,0,0,2,1,2.000000
15098,0,0,0,21,2,10.500000
15099,0,0,0,54,4,13.500000
15100,0,0,0,5,1,5.000000
15101,3,3,3,47,4,11.750000
15102,0,0,0,67,6,11.166667
15103,0,0,0,5,1,5.000000
15104,0,0,0,11,1,11.000000
15105,1,1,1,47,2,23.500000
15106,0,0,0,19,3,6.333333
15107,0,0,0,4,1,4.000000
15108,0,0,0,19,5,3.800000
15109,0,0,0,39,3,13.000000
15110,0,0,0,2,1,2.000000
15111,0,0,0,40,4,10.000000
15112,0,0,0,35,1,35.000000
15113,0,0,0,65,5,13.000000
15114,0,1,1,56,5,11.200000
15115,0,0,0,25,2,12.500000
15116,0,1,0,77,5,15.400000
15117,0,0,0,42,4,10.500000
15118,0,0,0,3,1,3.000000
15119,3,3,2,119,7,17.000000
15120,0,0,0,34,4,8.500000
15121,0,0,0,4,1,4.000000
15122,0,0,0,13,2,6.500000
15123,0,0,0,10,2,5.000000
15124,0,0,0,8,2,4.000000
15125,1,1,1,122,10,12.200000
15126,0,0,0,11,2,5.500000
15127,0,0,0,6,1,6.000000
15128,1,1,1,27,3,9.000000
15129,0,0,0,4,1,4.000000
15130,0,0,0,3,1,3.000000
15131,1,1,1,14,2,7.000000
15132,0,0,0,15,3,5.000000
15133,0,0,0,45,3,15.000000
15134,0,0,0,21,2,10.500000
15135,0,0,0,36,3,12.000000
15136,0,0,0,9,1,9.000000
15137,0,0,0,11,1,11.000000
15138,0,0,0,32,3,10.666667
15139,0,0,0,1,1,1.000000
15140,0,0,0,11,1,11.000000
15141,0,0,0,4,1,4.000000
15142,0,0,0,40,6,6.666667
15143,0,0,0,14,2,7.000000
15144,0,0,0,5,2,2.500000
15145,0,0,0,14,3,4.666667
15146,0,0,0,3,1,3.000000
15147,0,0,0,31,4,7.750000
15148,0,0,0,8,2,4.000000
15149,0,0,0,24,1,24.000000
15150,0,0,0,9,2,4.500000
15151,0,0,0,2,1,2.000000
15152,0,0,0,2,1,2.000000
15153,0,0,0,11,1,11.000000
15154,0,0,0,19,2,9.500000
15155,0,0,0,18,1,18.000000
15156,0,0,0,34,3,11.333333
15157,0,0,0,37,4,9.250000
15158,0,0,0,4,1,4.000000
15159,0,0,0,23,1,23.000000
15160,0,0,0,8,1,8.000000
15161,0,0,0,8,1,8.000000
15162,0,0,0,59,5,11.800000
15163,0,0,0,9,2,4.500000
15164,0,0,0,7,1,7.000000
15165,0,0,0,5,2,2.500000
15166,0,0,0,63,6,10.500000
15167,0,0,0,7,1,7.000000
15168,2,1,1,46,4,11.500000
15169,0,0,0,3,1,3.000000
15170,0,0,0,30,4,7.500000
15171,0,0,0,19,2,9.500000
15172,0,0,0,28,5,5.600000
15173,0,0,0,6,1,6.000000
15174,1,1,1,30,2,15.000000
15175,0,0,0,28,2,14.000000
15176,0,0,0,19,2,9.500000
15177,0,0,0,9,3,3.000000
15178,0,0,0,70,6,11.666667
15179,0,0,0,19,2,9.500000
15180,0,0,0,3,1,3.000000
15181,1,1,1,30,3,10.000000
15182,0,0,0,25,3,8.333333
15183,0,0,0,39,3,13.000000
15184,0,0,0,3,1,3.000000
15185,0,0,0,63,4,15.750000
15186,0,0,0,1,1,1.000000
15187,0,0,0,7,2,3.500000
15188,0,0,0,36,1,36.000000
15189,0,0,0,12,1,12.000000
15190,0,0,0,47,4,11.750000
15191,0,0,0,32,4,8.000000
15192,0,0,0,6,1,6.000000
15193,0,0,0,3,1,3.000000
15194,1,0,0,47,4,11.750000
15195,0,0,0,12,1,12.000000
15196,2,1,1,39,4,9.750000
15197,0,0,0,34,4,8.500000
15198,0,0,0,18,2,9.000000
15199,0,0,0,35,2,17.500000
15200,0,0,0,10,2,5.000000
15201,0,0,0,9,2,4.500000
15202,0,0,0,10,1,10.000000
15203,0,0,0,4,1,4.000000
15204,0,0,0,7,2,3.500000
15205,0,0,0,4,1,4.000000
15206,0,0,0,7,2,3.500000
15207,0,0,0,5,1,5.000000
15208,1,1,1,79,5,15.800000
15209,0,0,0,3,1,3.000000
15210,0,0,0,38,3,12.666667
15211,3,3,3,97,6,16.166667
15212,0,0,0,21,3,7.000000
15213,0,0,0,8,1,8.000000
15214,0,0,0,25,2,12.500000
15215,0,0,0,3,1,3.000000
15216,0,0,0,6,4,1.500000
15217,1,1,1,26,2,13.000000
15218,0,0,0,57,4,14.250000
15219,0,0,0,7,4,1.750000
15220,0,0,0,12,1,12.000000
15221,0,0,0,5,1,5.000000
15222,0,0,0,65,4,16.250000
15223,0,0,0,4,2,2.000000
15224,0,0,0,39,4,9.750000
15225,0,0,0,53,3,17.666667
15226,0,1,1,63,6,10.500000
15227,0,0,0,9,1,9.000000
15228,0,0,0,3,1,3.000000
15229,0,0,0,80,5,16.000000
15230,0,0,0,3,1,3.000000
15231,0,0,0,30,3,10.000000
15232,0,0,0,4,1,4.000000
15233,0,0,0,2,1,2.000000
15234,0,0,0,2,1,2.000000
15235,0,0,0,6,3,2.000000
15236,0,0,0,4,1,4.000000
15237,0,0,0,1,1,1.000000
15238,0,0,0,13,1,13.000000
15239,0,0,0,51,4,12.750000
15240,0,0,0,24,2,12.000000
15241,1,1,1,26,1,26.000000
15242,0,0,0,7,1,7.000000
15243,1,1,1,25,4,6.250000
15244,0,0,0,9,1,9.000000
15245,0,0,0,44,5,8.800000
15246,1,1,1,44,4,11.000000
15247,0,0,0,11,2,5.500000
15248,0,0,0,23,1,23.000000
15249,0,0,0,30,5,6.000000
15250,0,0,0,63,5,12.600000
15251,3,3,3,161,10,16.100000
15252,0,0,0,18,2,9.000000
15253,0,0,0,32,3,10.666667
15254,1,3,3,47,3,15.666667
15255,2,1,1,41,4,10.250000
15256,0,0,0,21,2,10.500000
15257,1,1,1,25,3,8.333333
15258,0,0,0,13,2,6.500000
15259,0,0,0,30,4,7.500000
15260,0,0,0,10,1,10.000000
15261,0,0,0,34,3,11.333333
15262,0,0,0,45,3,15.000000
15263,0,0,0,37,4,9.250000
15264,0,0,0,14,4,3.500000
15265,0,0,0,18,3,6.000000
15266,0,0,0,5,1,5.000000
15267,3,3,3,105,6,17.500000
15268,0,0,0,79,5,15.800000
15269,0,0,0,55,2,27.500000
15270,0,0,0,3,2,1.500000
15271,0,0,0,33,3,11.000000
15272,0,0,0,28,3,9.333333
15273,0,0,0,22,5,4.400000
15274,0,0,0,9,1,9.000000
15275,0,0,0,7,1,7.000000
15276,0,0,0,37,2,18.500000
15277,0,0,0,14,2,7.000000
15278,0,0,0,20,1,20.000000
15279,0,0,0,14,1,14.000000
15280,0,0,1,21,3,7.000000
15281,1,2,2,55,5,11.000000
15282,0,0,0,7,2,3.500000
15283,0,0,0,35,4,8.750000
15284,0,0,0,6,2,3.000000
15285,0,0,0,10,1,10.000000
15286,0,0,0,3,1,3.000000
15287,0,0,0,8,2,4.000000
15288,3,2,2,57,2,28.500000
15289,0,0,0,24,3,8.000000
15290,0,0,0,36,2,18.000000
15291,0,0,0,15,2,7.500000
15292,1,1,1,15,3,5.000000
15293,0,0,1,34,4,8.500000
15294,1,1,1,27,4,6.750000
15295,0,0,0,34,4,8.500000
15296,0,0,0,16,2,8.000000
15297,0,0,0,7,2,3.500000
15298,2,1,1,39,4,9.750000
15299,0,0,0,21,4,5.250000
15300,1,1,1,41,4,10.250000
15301,0,0,0,6,1,6.000000
15302,0,0,0,48,5,9.600000
15303,0,0,0,8,1,8.000000
15304,0,0,0,7,2,3.500000
15305,0,0,0,4,1,4.000000
15306,3,3,3,85,5,17.000000
15307,1,0,0,4,1,4.000000
15308,0,0,0,2,1,2.000000
15309,0,0,0,1,1,1.000000
15310,0,0,0,11,1,11.000000
15311,1,2,2,54,4,13.500000
15312,2,2,2,28,4,7.000000
15313,0,0,1,60,7,8.571429
15314,0,0,0,94,5,18.800000
15315,1,1,1,19,3,6.333333
15316,0,0,0,33,2,16.500000
15317,0,0,0,55,2,27.500000
15318,0,0,0,3,1,3.000000
15319,1,1,0,74,5,14.800000
15320,0,0,0,22,2,11.000000
15321,2,2,2,77,6,12.833333
15322,0,0,0,9,2,4.500000
15323,0,0,0,16,1,16.000000
15324,0,0,0,12,3,4.000000
15325,0,0,0,4,1,4.000000
15326,0,0,0,3,1,3.000000
15327,2,3,3,39,1,39.000000
15328,0,0,0,27,2,13.500000
15329,0,0,0,46,4,11.500000
15330,0,0,0,26,2,13.000000
15331,0,0,0,1,1,1.000000
15332,0,0,0,18,4,4.500000
15333,0,0,0,43,4,10.750000
15334,0,0,0,6,4,1.500000
15335,0,0,0,18,2,9.000000
15336,0,0,0,8,5,1.600000
15337,0,0,0,3,1,3.000000
15338,0,0,0,25,1,25.000000
15339,3,3,3,42,4,10.500000
15340,0,0,0,33,3,11.000000
15341,0,0,0,23,4,5.750000
15342,0,0,0,2,1,2.000000
15343,0,0,0,79,5,15.800000
15344,0,0,0,14,2,7.000000
15345,0,0,0,39,4,9.750000
15346,0,0,0,16,3,5.333333
15347,1,1,1,26,2,13.000000
15348,0,0,0,24,3,8.000000
15349,1,1,1,67,5,13.400000
15350,2,2,2,32,4,8.000000
15351,0,0,0,18,2,9.000000
15352,0,0,0,130,7,18.571429
15353,0,0,0,9,2,4.500000
15354,0,0,0,3,1,3.000000
15355,0,0,0,23,3,7.666667
15356,0,0,0,19,1,19.000000
15357,0,0,0,5,1,5.000000
15358,0,0,0,2,1,2.000000
15359,0,0,0,5,1,5.000000
15360,0,0,0,26,4,6.500000
15361,0,0,0,3,1,3.000000
15362,0,0,0,10,1,10.000000
15363,0,0,0,15,2,7.500000
15364,0,0,0,78,6,13.000000
15365,0,0,0,10,1,10.000000
15366,3,3,3,60,5,12.000000
15367,0,0,0,65,4,16.250000
15368,0,0,0,36,4,9.000000
15369,0,0,0,31,6,5.166667
15370,0,0,0,14,1,14.000000
15371,0,0,0,39,4,9.750000
15372,0,0,0,2,1,2.000000
15373,0,0,0,24,4,6.000000
15374,0,0,0,11,2,5.500000
15375,0,0,0,3,1,3.000000
15376,0,0,0,16,1,16.000000
15377,0,0,0,16,2,8.000000
15378,0,0,0,37,4,9.250000
15379,0,0,0,19,2,9.500000
15380,0,0,0,4,2,2.000000
15381,0,0,0,24,2,12.000000
15382,0,0,0,13,1,13.000000
15383,1,0,0,84,9,9.333333
15384,1,1,1,36,3,12.000000
15385,0,0,0,5,1,5.000000
15386,0,0,0,3,1,3.000000
15387,0,0,0,3,1,3.000000
15388,0,0,0,4,1,4.000000
15389,2,0,0,30,4,7.500000
15390,0,0,0,18,2,9.000000
15391,0,0,0,10,1,10.000000
15392,1,2,2,40,4,10.000000
15393,0,0,0,32,3,10.666667
15394,1,1,1,22,3,7.333333
15395,0,0,0,1,1,1.000000
15396,0,0,0,24,5,4.800000
15397,0,0,0,34,4,8.500000
15398,0,0,0,20,1,20.000000
15399,0,0,0,37,4,9.250000
15400,0,0,0,11,1,11.000000
15401,1,1,1,23,1,23.000000
15402,0,0,0,6,2,3.000000
15403,0,0,0,78,5,15.600000
15404,2,1,1,49,4,12.250000
15405,0,0,0,34,4,8.500000
15406,0,0,0,40,2,20.000000
15407,0,0,0,57,4,14.250000
15408,0,0,0,9,2,4.500000
15409,0,0,0,5,1,5.000000
15410,0,0,0,22,2,11.000000
15411,0,0,0,7,2,3.500000
15412,0,0,0,6,1,6.000000
15413,0,0,0,5,1,5.000000
15414,0,0,0,3,1,3.000000
15415,0,0,0,74,5,14.800000
15416,0,0,0,5,2,2.500000
15417,0,0,0,55,3,18.333333
15418,0,0,0,2,2,1.000000
15419,0,0,0,24,1,24.000000
15420,0,0,0,16,3,5.333333
15421,3,3,3,49,3,16.333333
15422,0,0,0,3,1,3.000000
15423,0,0,0,42,4,10.500000
15424,0,0,0,21,1,21.000000
15425,0,0,0,44,5,8.800000
15426,0,0,0,10,2,5.000000
15427,0,0,0,1,1,1.000000
15428,0,0,0,15,2,7.500000
15429,0,0,0,29,4,7.250000
15430,0,0,0,23,3,7.666667
15431,0,0,0,3,1,3.000000
15432,1,1,1,76,5,15.200000
15433,1,1,1,34,3,11.333333
15434,0,0,0,35,4,8.750000
15435,0,0,0,24,4,6.000000
15436,0,0,0,6,1,6.000000
15437,2,1,1,54,4,13.500000
15438,0,0,0,7,2,3.500000
15439,0,0,0,30,4,7.500000
15440,0,0,0,29,2,14.500000
15441,0,0,0,54,2,27.000000
15442,1,1,1,21,2,10.500000
15443,0,0,0,48,2,24.000000
15444,0,0,0,18,2,9.000000
15445,0,0,0,18,1,18.000000
15446,0,0,0,4,1,4.000000
15447,0,0,0,73,6,12.166667
15448,0,0,0,3,1,3.000000
15449,0,0,0,3,1,3.000000
15450,0,0,0,24,2,12.000000
15451,0,0,0,4,1,4.000000
15452,0,0,0,16,1,16.000000
15453,0,0,0,51,4,12.750000
15454,0,0,0,85,6,14.166667
15455,0,0,0,35,2,17.500000
15456,0,0,0,4,1,4.000000
15457,0,0,0,31,1,31.000000
15458,0,0,0,5,1,5.000000
15459,0,0,0,25,2,12.500000
15460,0,0,0,45,5,9.000000
15461,2,1,1,59,6,9.833333
15462,0,0,0,25,4,6.250000
15463,0,0,0,3,3,1.000000
15464,0,0,0,74,5,14.800000
15465,0,0,0,58,4,14.500000
15466,0,0,0,6,4,1.500000
15467,0,0,0,25,3,8.333333
15468,0,0,0,6,1,6.000000
15469,0,0,0,29,5,5.800000
15470,0,0,0,16,2,8.000000
15471,1,1,1,20,1,20.000000
15472,3,2,2,61,6,10.166667
15473,0,0,0,21,2,10.500000
15474,0,0,1,35,4,8.750000
15475,1,0,0,4,1,4.000000
15476,0,0,0,3,1,3.000000
15477,2,2,2,102,9,11.333333
15478,0,0,0,22,2,11.000000
15479,2,1,1,31,5,6.200000
15480,2,3,3,39,1,39.000000
15481,0,0,0,15,2,7.500000
15482,0,0,0,49,7,7.000000
15483,0,0,0,4,1,4.000000
15484,0,0,0,3,1,3.000000
15485,0,0,0,27,2,13.500000
15486,3,2,2,22,1,22.000000
15487,0,0,0,2,2,1.000000
15488,3,2,2,64,7,9.142857
15489,0,0,0,29,4,7.250000
15490,0,0,0,24,2,12.000000
15491,0,0,0,19,1,19.000000
15492,0,0,0,60,6,10.000000
15493,0,0,0,6,1,6.000000
15494,0,0,0,25,3,8.333333
15495,0,0,0,2,1,2.000000
15496,0,0,0,9,2,4.500000
15497,0,0,0,26,4,6.500000
15498,0,0,0,2,1,2.000000
15499,0,0,0,28,3,9.333333
15500,0,0,0,35,4,8.750000
15501,0,0,0,116,8,14.500000
15502,0,0,0,10,2,5.000000
15503,0,0,0,27,2,13.500000
15504,0,0,0,1,1,1.000000
15505,0,0,0,29,2,14.500000
15506,0,0,0,1,1,1.000000
15507,0,0,0,13,2,6.500000
15508,1,1,1,42,5,8.400000
