Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
3562,2,2,2,64,6,10.666667
3563,1,1,1,80,4,20.000000
3564,2,1,1,38,3,12.666667
3565,1,2,2,122,9,13.555556
3566,1,1,1,63,5,12.600000
3567,1,1,1,26,2,13.000000
3568,2,2,3,76,6,12.666667
3569,0,1,1,43,3,14.333333
3570,2,2,2,88,8,11.000000
3571,3,3,3,60,4,15.000000
3572,2,2,3,57,5,11.400000
3573,1,1,2,64,4,16.000000
3574,2,3,3,54,3,18.000000
3575,1,1,1,71,5,14.200000
3576,2,2,2,83,6,13.833333
3577,0,0,0,52,4,13.000000
3578,1,2,1,79,4,19.750000
3579,2,2,2,49,3,16.333333
3580,2,1,1,40,4,10.000000
3581,3,3,3,82,5,16.400000
3582,2,2,1,51,5,10.200000
3583,1,1,1,36,3,12.000000
3584,3,2,2,95,7,13.571429
3585,1,1,1,60,4,15.000000
3586,2,2,3,79,5,15.800000
3587,0,0,0,7,2,3.500000
3588,1,1,1,44,3,14.666667
3589,0,0,0,23,3,7.666667
3590,3,3,3,31,3,10.333333
3591,0,0,0,8,2,4.000000
3592,1,1,2,101,6,16.833333
3593,1,0,1,60,4,15.000000
3594,2,2,2,91,7,13.000000
3595,2,2,2,54,5,10.800000
3596,3,1,3,43,3,14.333333
3597,2,2,2,83,6,13.833333
3598,3,2,3,59,3,19.666667
3599,3,3,3,59,4,14.750000
3600,0,0,0,60,4,15.000000
3601,2,1,1,55,5,11.000000
3602,3,3,3,66,6,11.000000
3603,2,0,0,69,6,11.500000
3604,3,1,2,76,6,12.666667
3605,2,0,0,58,3,19.333333
3606,2,2,2,84,5,16.800000
3607,2,1,1,80,4,20.000000
3608,0,0,0,51,3,17.000000
3609,2,2,2,39,5,7.800000
3610,3,3,3,69,3,23.000000
3611,5,3,3,96,6,16.000000
3612,1,0,1,62,3,20.666667
3613,3,3,2,96,5,19.200000
3614,1,1,1,65,4,16.250000
3615,0,1,0,35,2,17.500000
3616,1,0,0,59,2,29.500000
3617,4,2,2,85,5,17.000000
3618,1,1,0,52,3,17.333333
3619,1,0,0,59,4,14.750000
3620,3,3,3,118,7,16.857143
3621,4,3,3,93,7,13.285714
3622,3,3,3,84,6,14.000000
3623,1,1,0,56,3,18.666667
3624,2,3,2,108,6,18.000000
3625,2,2,2,39,5,7.800000
3626,2,2,2,94,6,15.666667
3627,0,0,0,52,6,8.666667
3628,5,3,3,176,12,14.666667
3629,0,0,0,58,5,11.600000
3630,2,2,2,60,6,10.000000
3631,2,2,2,78,4,19.500000
3632,2,1,2,66,6,11.000000
3633,0,0,0,52,4,13.000000
3634,3,2,2,56,3,18.666667
3635,1,2,2,70,3,23.333333
3636,1,1,1,65,5,13.000000
3637,0,1,2,68,4,17.000000
3638,2,3,3,73,5,14.600000
3639,1,0,1,58,4,14.500000
3640,1,1,1,50,3,16.666667
3641,1,2,2,80,6,13.333333
3642,3,3,3,79,6,13.166667
3643,0,1,1,83,6,13.833333
3644,1,1,1,80,4,20.000000
3645,0,2,1,64,3,21.333333
3646,2,1,1,91,11,8.272727
3647,2,2,3,83,6,13.833333
3648,1,1,1,21,3,7.000000
3649,2,2,1,69,7,9.857143
3650,3,3,3,69,4,17.250000
3651,1,2,2,75,7,10.714286
3652,1,0,0,39,3,13.000000
3653,0,0,0,47,3,15.666667
3654,0,1,1,55,3,18.333333
3655,2,2,2,60,6,10.000000
3656,0,0,0,22,3,7.333333
3657,1,2,2,48,3,16.000000
3658,2,1,2,44,3,14.666667
3659,3,3,3,73,4,18.250000
3660,2,2,2,41,4,10.250000
3661,2,2,2,33,4,8.250000
3662,2,1,1,79,4,19.750000
3663,3,3,3,69,6,11.500000
3664,2,2,2,74,4,18.500000
3665,4,3,3,71,4,17.750000
3666,1,1,1,87,6,14.500000
3667,2,2,2,89,6,14.833333
3668,2,3,3,38,2,19.000000
3669,0,0,0,8,2,4.000000
3670,3,2,2,56,5,11.200000
3671,3,3,3,119,7,17.000000
3672,2,2,3,62,4,15.500000
3673,2,2,3,60,4,15.000000
3674,2,2,2,108,7,15.428571
3675,2,2,2,78,5,15.600000
3676,1,1,1,59,5,11.800000
3677,0,0,0,32,3,10.666667
3678,1,2,1,39,3,13.000000
3679,1,1,1,34,5,6.800000
3680,1,2,2,76,4,19.000000
3681,2,2,2,28,3,9.333333
3682,1,1,1,36,3,12.000000
3683,1,0,0,61,6,10.166667
3684,1,1,1,76,4,19.000000
3685,4,3,3,44,4,11.000000
3686,2,2,2,40,3,13.333333
3687,1,1,1,54,4,13.500000
3688,3,3,3,81,7,11.571429
3689,2,3,2,34,3,11.333333
3690,3,3,3,59,5,11.800000
3691,1,1,1,41,3,13.666667
3692,2,2,2,68,3,22.666667
3693,2,3,3,44,2,22.000000
3694,3,3,3,93,3,31.000000
3695,1,1,1,53,5,10.600000
3696,0,0,0,16,3,5.333333
3697,2,2,2,31,3,10.333333
3698,2,2,2,44,4,11.000000
3699,2,1,1,71,4,17.750000
3700,1,0,0,58,4,14.500000
3701,0,1,0,77,5,15.400000
3702,2,2,2,73,4,18.250000
3703,3,3,3,164,10,16.400000
3704,4,3,3,35,5,7.000000
3705,3,3,3,87,5,17.400000
3706,2,2,2,52,3,17.333333
3707,2,2,3,77,6,12.833333
3708,3,3,3,82,4,20.500000
3709,0,2,2,1,1,1.000000
3710,2,2,2,101,7,14.428571
3711,2,2,2,85,5,17.000000
3712,2,2,2,40,3,13.333333
3713,1,1,1,59,4,14.750000
3714,0,0,0,34,4,8.500000
3715,1,0,0,72,4,18.000000
3716,2,2,2,55,3,18.333333
3717,2,1,2,65,7,9.285714
3718,3,2,2,77,3,25.666667
3719,2,2,2,66,5,13.200000
3720,2,3,2,65,3,21.666667
3721,2,2,2,65,5,13.000000
3722,2,2,2,49,3,16.333333
3723,2,3,3,77,5,15.400000
3724,3,3,3,54,4,13.500000
3725,2,2,2,64,3,21.333333
3726,2,2,2,54,5,10.800000
3727,2,2,2,75,5,15.000000
3728,3,3,3,80,4,20.000000
3729,2,1,1,74,5,14.800000
3730,2,2,2,65,6,10.833333
3731,1,1,1,62,7,8.857143
3732,1,2,2,58,3,19.333333
3733,2,2,2,86,7,12.285714
3734,2,1,1,87,6,14.500000
3735,2,1,1,89,4,22.250000
3736,1,1,1,45,3,15.000000
3737,4,3,3,92,4,23.000000
3738,1,0,0,47,4,11.750000
3739,1,2,2,89,4,22.250000
3740,3,3,3,59,4,14.750000
3741,1,1,1,59,4,14.750000
3742,2,2,2,63,7,9.000000
3743,2,0,2,84,6,14.000000
3744,2,2,2,44,4,11.000000
3745,3,1,1,74,4,18.500000
3746,3,3,3,106,8,13.250000
3747,2,2,2,42,5,8.400000
3748,3,3,3,55,7,7.857143
3749,3,3,2,83,6,13.833333
3750,0,0,0,55,3,18.333333
3751,4,3,3,90,4,22.500000
3752,0,0,0,18,2,9.000000
3753,3,3,3,165,10,16.500000
3754,2,2,2,53,3,17.666667
3755,0,1,0,43,3,14.333333
3756,1,1,1,45,3,15.000000
3757,2,2,2,103,7,14.714286
3758,2,3,3,37,3,12.333333
3759,2,2,2,34,3,11.333333
3760,0,0,0,104,5,20.800000
3761,3,3,3,46,2,23.000000
3762,3,2,2,92,7,13.142857
3763,1,1,1,66,5,13.200000
3764,1,2,2,51,4,12.750000
3765,1,1,1,41,5,8.200000
3766,1,1,1,37,5,7.400000
3767,2,2,2,67,4,16.750000
3768,3,3,3,74,7,10.571429
3769,3,3,3,55,3,18.333333
3770,2,2,2,91,5,18.200000
3771,4,2,2,65,4,16.250000
3772,0,1,0,20,4,5.000000
3773,1,1,1,74,4,18.500000
3774,0,0,0,63,4,15.750000
3775,2,2,2,50,5,10.000000
3776,2,2,2,63,6,10.500000
3777,2,2,2,43,3,14.333333
3778,2,2,2,61,7,8.714286
3779,2,2,2,60,5,12.000000
3780,2,2,2,53,4,13.250000
3781,2,3,3,59,5,11.800000
3782,4,3,3,68,6,11.333333
3783,3,3,3,57,4,14.250000
3784,2,2,2,89,9,9.888889
3785,2,1,1,33,3,11.000000
3786,3,3,3,60,5,12.000000
3787,3,2,2,86,6,14.333333
3788,2,2,2,79,6,13.166667
3789,1,1,2,42,4,10.500000
3790,3,3,2,58,3,19.333333
3791,1,1,1,53,4,13.250000
3792,2,2,2,64,5,12.800000
3793,2,2,3,101,8,12.625000
3794,2,3,3,47,3,15.666667
3795,2,2,2,51,7,7.285714
3796,3,1,1,62,5,12.400000
3797,2,1,1,95,8,11.875000
3798,2,2,2,57,5,11.400000
3799,2,2,2,42,4,10.500000
3800,2,2,2,42,3,14.000000
3801,1,2,1,45,5,9.000000
3802,4,3,3,83,9,9.222222
3803,1,0,0,36,3,12.000000
3804,3,3,2,76,5,15.200000
3805,3,3,3,88,6,14.666667
3806,0,1,1,1,1,1.000000
3807,3,3,3,58,3,19.333333
3808,3,3,3,85,7,12.142857
3809,2,1,3,80,7,11.428571
3810,0,0,0,68,5,13.600000
3811,1,1,1,54,3,18.000000
3812,2,2,2,40,3,13.333333
3813,3,1,1,79,5,15.800000
3814,0,0,0,65,4,16.250000
3815,2,2,1,48,5,9.600000
3816,2,2,2,37,4,9.250000
3817,2,1,1,89,5,17.800000
3818,0,0,0,24,2,12.000000
3819,2,2,2,88,3,29.333333
3820,2,2,2,34,3,11.333333
3821,3,3,3,67,5,13.400000
3822,2,2,2,91,7,13.000000
3823,2,2,2,32,3,10.666667
3824,2,1,2,36,3,12.000000
3825,0,0,1,87,7,12.428571
3826,2,3,2,121,5,24.200000
3827,2,2,2,74,8,9.250000
3828,3,2,3,75,4,18.750000
3829,3,2,2,54,5,10.800000
3830,2,2,2,56,3,18.666667
3831,2,2,1,60,7,8.571429
3832,0,0,0,25,3,8.333333
3833,2,2,2,95,6,15.833333
3834,1,0,0,95,5,19.000000
3835,3,2,2,62,4,15.500000
3836,2,3,2,58,3,19.333333
3837,4,3,3,66,5,13.200000
3838,1,2,1,33,4,8.250000
3839,0,0,0,32,4,8.000000
3840,2,2,2,74,7,10.571429
3841,2,1,1,48,3,16.000000
3842,3,3,3,112,6,18.666667
3843,1,1,1,60,4,15.000000
3844,2,2,2,19,3,6.333333
3845,1,0,0,51,4,12.750000
3846,3,2,3,50,3,16.666667
3847,0,0,0,42,3,14.000000
3848,2,2,2,82,6,13.666667
3849,0,0,0,23,2,11.500000
3850,0,3,3,2,2,1.000000
3851,3,2,2,93,6,15.500000
3852,3,3,3,50,3,16.666667
3853,3,3,3,57,4,14.250000
3854,1,1,1,33,3,11.000000
3855,2,2,2,35,4,8.750000
3856,1,2,1,53,4,13.250000
3857,1,1,1,61,3,20.333333
3858,0,0,0,26,2,13.000000
3859,0,0,0,41,4,10.250000
3860,2,2,1,74,5,14.800000
3861,2,2,2,59,7,8.428571
3862,2,2,3,87,4,21.750000
3863,1,1,1,70,4,17.500000
3864,3,3,3,121,9,13.444444
3865,3,3,3,46,4,11.500000
3866,1,2,2,74,7,10.571429
3867,2,2,2,87,5,17.400000
3868,0,0,0,27,5,5.400000
3869,1,1,1,55,5,11.000000
3870,2,2,2,85,4,21.250000
3871,1,1,1,38,3,12.666667
3872,1,0,0,63,6,10.500000
3873,2,2,2,60,4,15.000000
3874,2,1,2,109,7,15.571429
3875,2,2,2,87,6,14.500000
3876,2,3,2,66,5,13.200000
3877,0,0,0,28,7,4.000000
3878,3,3,3,58,3,19.333333
3879,2,3,3,46,5,9.200000
3880,3,3,2,51,4,12.750000
3881,2,2,2,65,5,13.000000
3882,3,3,3,87,6,14.500000
3883,1,1,1,56,6,9.333333
3884,0,0,0,41,3,13.666667
3885,1,1,1,57,4,14.250000
3886,3,3,3,59,4,14.750000
3887,3,3,3,108,6,18.000000
3888,3,3,3,98,7,14.000000
3889,2,2,2,56,6,9.333333
3890,1,1,2,52,5,10.400000
3891,1,1,1,10,2,5.000000
3892,2,2,2,33,3,11.000000
3893,2,2,2,80,3,26.666667
3894,2,2,2,52,5,10.400000
3895,3,3,3,70,5,14.000000
3896,3,3,3,31,4,7.750000
3897,2,2,3,72,5,14.400000
3898,2,2,2,38,4,9.500000
3899,0,0,0,37,3,12.333333
3900,2,2,2,60,3,20.000000
3901,0,1,0,95,6,15.833333
3902,2,2,2,67,3,22.333333
3903,3,3,3,106,7,15.142857
3904,2,2,2,51,3,17.000000
3905,0,0,0,87,6,14.500000
3906,2,2,2,58,3,19.333333
3907,1,1,1,72,5,14.400000
3908,2,2,2,61,3,20.333333
3909,0,0,0,34,3,11.333333
3910,3,3,3,82,4,20.500000
3911,2,2,2,90,6,15.000000
3912,1,0,0,23,2,11.500000
3913,2,2,2,107,5,21.400000
3914,0,0,0,33,3,11.000000
3915,2,2,3,59,4,14.750000
3916,2,2,2,50,4,12.500000
3917,2,2,2,64,4,16.000000
3918,2,0,0,94,6,15.666667
3919,2,2,2,97,8,12.125000
3920,2,2,2,44,4,11.000000
3921,2,2,2,60,4,15.000000
3922,3,3,3,79,6,13.166667
3923,3,2,2,84,4,21.000000
3924,1,1,1,67,4,16.750000
3925,2,2,2,73,8,9.125000
3926,0,0,0,72,3,24.000000
3927,2,2,2,56,4,14.000000
3928,2,2,2,97,4,24.250000
3929,2,2,3,41,3,13.666667
3930,1,2,1,50,5,10.000000
3931,2,1,1,71,4,17.750000
3932,2,2,1,147,9,16.333333
3933,0,0,0,99,4,24.750000
3934,2,1,0,53,3,17.666667
3935,2,2,2,61,3,20.333333
3936,3,3,3,55,4,13.750000
3937,2,2,2,50,4,12.500000
3938,1,1,1,64,6,10.666667
3939,0,0,0,31,4,7.750000
3940,3,2,2,85,5,17.000000
3941,3,3,3,41,4,10.250000
3942,0,0,0,77,5,15.400000
3943,2,2,2,91,6,15.166667
3944,3,3,3,72,6,12.000000
3945,2,3,2,47,6,7.833333
3946,1,0,0,49,3,16.333333
3947,2,3,3,100,10,10.000000
3948,3,3,3,42,3,14.000000
3949,0,0,0,47,4,11.750000
3950,3,3,3,72,6,12.000000
3951,4,3,3,44,4,11.000000
3952,1,1,1,35,3,11.666667
3953,2,2,2,73,3,24.333333
3954,3,3,3,89,7,12.714286
3955,3,3,3,67,8,8.375000
3956,0,1,1,33,3,11.000000
3957,1,0,0,28,3,9.333333
3958,2,1,2,54,4,13.500000
3959,1,1,1,36,5,7.200000
3960,2,1,1,29,3,9.666667
3961,3,3,3,117,9,13.000000
3962,2,3,2,52,4,13.000000
3963,2,2,2,52,5,10.400000
3964,1,1,1,63,5,12.600000
3965,0,0,0,50,2,25.000000
3966,2,2,2,66,4,16.500000
3967,1,1,1,89,5,17.800000
3968,4,2,2,78,7,11.142857
3969,2,2,2,46,4,11.500000
3970,2,2,2,68,4,17.000000
3971,2,2,2,31,6,5.166667
3972,2,2,2,46,6,7.666667
3973,3,3,3,99,9,11.000000
3974,1,1,1,52,5,10.400000
3975,1,1,1,29,3,9.666667
3976,3,2,2,42,3,14.000000
3977,3,3,3,51,3,17.000000
3978,3,2,2,49,4,12.250000
3979,1,0,0,69,4,17.250000
3980,3,3,3,39,6,6.500000
3981,2,3,2,52,5,10.400000
3982,2,2,3,95,6,15.833333
3983,2,2,3,69,4,17.250000
3984,1,1,1,70,6,11.666667
3985,2,2,2,70,5,14.000000
3986,2,2,2,89,7,12.714286
3987,2,2,2,49,4,12.250000
3988,1,0,0,88,4,22.000000
3989,2,2,2,51,4,12.750000
3990,1,1,1,63,6,10.500000
3991,1,2,1,78,5,15.600000
3992,1,1,0,51,5,10.200000
3993,0,0,0,36,3,12.000000
3994,1,1,1,71,4,17.750000
3995,2,3,2,82,7,11.714286
3996,1,1,1,9,2,4.500000
3997,2,3,3,78,4,19.500000
3998,3,3,3,69,7,9.857143
3999,2,2,2,96,6,16.000000
4000,3,3,3,75,6,12.500000
4001,2,2,2,47,3,15.666667
4002,3,2,2,75,5,15.000000
4003,2,2,2,63,4,15.750000
4004,3,3,3,95,5,19.000000
4005,1,1,1,54,4,13.500000
4006,1,1,1,30,3,10.000000
4007,2,2,2,33,5,6.600000
4008,2,2,2,62,3,20.666667
4009,0,2,2,5,1,5.000000
4010,0,0,0,10,2,5.000000
4011,1,1,1,53,3,17.666667
4012,1,2,1,66,5,13.200000
4013,3,3,3,55,4,13.750000
4014,2,2,3,69,4,17.250000
4015,2,2,2,60,3,20.000000
4016,2,2,2,36,2,18.000000
4017,2,2,2,78,5,15.600000
4018,0,1,0,64,4,16.000000
4019,2,2,2,74,4,18.500000
4020,2,1,1,102,6,17.000000
4021,0,0,0,35,2,17.500000
4022,2,3,3,74,4,18.500000
4023,3,3,3,74,5,14.800000
4024,3,3,3,84,7,12.000000
4025,1,1,1,35,5,7.000000
4026,4,3,3,93,8,11.625000
4027,3,3,3,72,6,12.000000
4028,2,1,1,77,6,12.833333
4029,2,2,2,45,4,11.250000
4030,0,0,0,46,2,23.000000
4031,1,0,0,57,4,14.250000
4032,2,2,3,64,4,16.000000
4033,0,0,0,63,5,12.600000
4034,2,2,2,36,3,12.000000
4035,3,2,1,67,6,11.166667
4036,2,1,2,57,3,19.000000
4037,2,2,2,42,5,8.400000
4038,1,0,1,70,4,17.500000
4039,2,2,2,81,7,11.571429
4040,3,3,3,81,8,10.125000
4041,3,3,3,59,5,11.800000
4042,0,0,0,23,2,11.500000
4043,2,2,2,45,4,11.250000
4044,2,2,2,67,7,9.571429
4045,1,1,1,98,5,19.600000
4046,2,3,2,72,3,24.000000
4047,1,0,0,36,4,9.000000
4048,1,1,1,20,2,10.000000
4049,1,1,2,68,5,13.600000
4050,2,2,2,42,3,14.000000
4051,3,3,2,74,5,14.800000
4052,1,1,1,86,5,17.200000
4053,3,3,3,66,5,13.200000
4054,3,3,3,74,8,9.250000
4055,3,3,3,54,4,13.500000
4056,0,0,0,43,4,10.750000
4057,1,1,1,77,4,19.250000
4058,2,0,0,69,3,23.000000
4059,3,3,2,64,7,9.142857
4060,1,1,1,74,6,12.333333
4061,3,3,3,68,4,17.000000
4062,3,2,2,71,6,11.833333
4063,0,0,0,59,4,14.750000
4064,2,2,2,65,3,21.666667
4065,2,2,2,84,7,12.000000
