Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
23726,0,0,0,39,3,13.000000
23727,2,2,2,116,9,12.888889
23728,1,1,2,72,5,14.400000
23729,2,2,2,54,4,13.500000
23730,0,0,0,24,1,24.000000
23731,2,2,2,72,4,18.000000
23732,2,2,2,49,3,16.333333
23733,0,0,1,28,2,14.000000
23734,0,0,0,43,3,14.333333
23735,0,0,0,12,2,6.000000
23736,2,2,2,66,5,13.200000
23737,0,1,1,38,3,12.666667
23738,2,2,2,43,4,10.750000
23739,0,1,1,55,3,18.333333
23740,0,1,1,13,2,6.500000
23741,0,1,1,69,4,17.250000
23742,0,1,1,25,2,12.500000
23743,0,1,0,93,6,15.500000
23744,1,1,1,24,3,8.000000
23745,0,2,2,51,3,17.000000
23746,2,1,1,76,3,25.333333
23747,1,1,1,84,5,16.800000
23748,1,0,0,16,1,16.000000
23749,0,1,1,45,4,11.250000
23750,2,1,1,38,4,9.500000
23751,0,1,1,42,4,10.500000
23752,0,1,2,73,6,12.166667
23753,1,1,2,46,3,15.333333
23754,0,0,0,9,1,9.000000
23755,2,0,0,34,2,17.000000
23756,2,2,2,32,3,10.666667
23757,1,2,2,34,3,11.333333
23758,1,1,1,42,4,10.500000
23759,1,1,1,32,3,10.666667
23760,2,2,2,73,5,14.600000
23761,0,1,1,49,3,16.333333
23762,2,1,1,61,5,12.200000
23763,1,1,1,41,3,13.666667
23764,1,0,0,29,1,29.000000
23765,1,1,1,32,3,10.666667
23766,2,2,2,112,7,16.000000
23767,0,1,1,35,4,8.750000
23768,2,2,1,68,4,17.000000
23769,0,0,0,17,2,8.500000
23770,0,1,1,36,2,18.000000
23771,0,0,0,6,1,6.000000
23772,1,1,1,33,3,11.000000
23773,1,2,1,61,5,12.200000
23774,1,1,1,33,3,11.000000
23775,0,2,2,62,6,10.333333
23776,2,2,1,42,3,14.000000
23777,0,2,2,87,4,21.750000
23778,0,0,0,36,3,12.000000
23779,0,0,0,60,3,20.000000
23780,1,1,2,47,3,15.666667
23781,0,0,0,21,1,21.000000
23782,0,1,1,48,3,16.000000
23783,0,2,2,83,6,13.833333
23784,1,0,0,57,4,14.250000
23785,1,1,2,69,7,9.857143
23786,0,0,0,15,2,7.500000
23787,2,2,1,54,4,13.500000
23788,0,0,0,12,2,6.000000
23789,2,2,2,78,5,15.600000
23790,0,0,0,26,2,13.000000
23791,1,2,1,93,6,15.500000
23792,1,1,1,15,2,7.500000
23793,1,1,1,53,3,17.666667
23794,2,1,2,86,9,9.555556
23795,2,2,2,30,3,10.000000
23796,2,2,2,46,4,11.500000
23797,0,1,1,14,2,7.000000
23798,2,1,1,49,2,24.500000
23799,2,2,2,64,5,12.800000
23800,0,0,0,12,2,6.000000
23801,2,2,2,36,4,9.000000
23802,0,2,2,99,7,14.142857
23803,2,1,2,146,8,18.250000
23804,0,2,2,106,6,17.666667
23805,0,1,1,14,2,7.000000
23806,0,1,1,47,4,11.750000
23807,0,1,2,60,5,12.000000
23808,0,1,0,17,2,8.500000
23809,1,1,1,15,3,5.000000
23810,2,2,1,75,4,18.750000
23811,1,2,2,59,6,9.833333
23812,0,0,0,35,3,11.666667
23813,1,1,1,38,2,19.000000
23814,0,0,0,92,5,18.400000
23815,0,0,0,40,4,10.000000
23816,0,1,2,122,9,13.555556
23817,0,1,2,53,5,10.600000
23818,1,2,2,84,6,14.000000
23819,0,1,1,33,2,16.500000
23820,0,0,1,33,2,16.500000
23821,1,1,1,8,2,4.000000
23822,1,1,1,12,2,6.000000
23823,1,1,1,44,3,14.666667
23824,2,2,1,138,8,17.250000
23825,0,0,0,16,2,8.000000
23826,1,0,1,33,3,11.000000
23827,0,0,0,11,2,5.500000
23828,1,1,1,14,2,7.000000
23829,1,2,2,79,4,19.750000
23830,0,1,1,42,4,10.500000
23831,1,1,1,32,2,16.000000
23832,1,2,2,78,4,19.500000
23833,0,1,0,7,2,3.500000
23834,0,1,1,27,3,9.000000
23835,1,1,1,135,6,22.500000
23836,0,0,0,31,3,10.333333
23837,1,2,1,52,4,13.000000
23838,0,0,0,4,2,2.000000
23839,0,1,1,59,5,11.800000
23840,0,2,2,62,3,20.666667
23841,1,1,1,54,4,13.500000
23842,0,1,1,68,6,11.333333
23843,1,0,1,28,2,14.000000
23844,1,1,1,23,3,7.666667
23845,0,0,0,24,3,8.000000
23846,2,2,2,14,2,7.000000
23847,0,0,0,7,2,3.500000
23848,2,2,2,38,3,12.666667
23849,0,1,1,80,7,11.428571
23850,1,0,0,34,4,8.500000
23851,2,2,2,104,7,14.857143
23852,0,1,1,26,2,13.000000
23853,1,1,1,32,3,10.666667
23854,0,0,1,36,3,12.000000
23855,1,1,1,15,2,7.500000
23856,2,2,2,93,6,15.500000
23857,2,2,1,58,4,14.500000
23858,0,0,0,12,2,6.000000
23859,0,1,2,26,3,8.666667
23860,0,1,1,110,7,15.714286
23861,0,1,1,25,3,8.333333
23862,0,0,0,19,2,9.500000
23863,1,1,1,63,4,15.750000
23864,2,2,2,82,5,16.400000
23865,1,0,0,18,2,9.000000
23866,0,1,1,26,2,13.000000
23867,1,0,0,29,3,9.666667
23868,1,1,1,23,3,7.666667
23869,2,1,2,77,5,15.400000
23870,0,1,2,84,8,10.500000
23871,2,2,2,39,4,9.750000
23872,0,1,0,20,3,6.666667
23873,1,2,2,56,4,14.000000
23874,0,0,1,62,3,20.666667
23875,2,2,2,34,3,11.333333
23876,0,1,1,22,2,11.000000
23877,0,1,1,54,3,18.000000
23878,1,1,1,8,2,4.000000
23879,1,1,1,19,3,6.333333
23880,1,1,1,12,2,6.000000
23881,2,2,2,163,9,18.111111
23882,0,2,2,94,5,18.800000
23883,0,2,1,59,4,14.750000
23884,1,1,1,78,7,11.142857
23885,0,1,1,33,2,16.500000
23886,1,1,1,13,2,6.500000
23887,0,0,0,46,4,11.500000
23888,0,1,1,37,3,12.333333
23889,1,1,1,40,4,10.000000
23890,0,0,0,40,2,20.000000
23891,0,0,0,38,3,12.666667
23892,1,1,1,57,4,14.250000
23893,1,2,2,97,5,19.400000
23894,0,0,0,6,1,6.000000
23895,2,1,2,120,8,15.000000
23896,0,2,2,54,5,10.800000
23897,2,2,2,77,6,12.833333
23898,0,0,0,14,2,7.000000
23899,0,0,0,32,3,10.666667
23900,0,0,0,11,1,11.000000
23901,1,1,1,22,3,7.333333
23902,1,1,1,7,2,3.500000
23903,1,1,1,31,2,15.500000
23904,0,1,1,49,3,16.333333
23905,2,2,2,119,6,19.833333
23906,0,1,0,11,2,5.500000
23907,0,0,0,32,3,10.666667
23908,2,1,2,81,6,13.500000
23909,0,0,0,41,4,10.250000
23910,2,2,2,77,6,12.833333
23911,2,0,2,35,5,7.000000
23912,0,0,0,16,1,16.000000
23913,1,2,1,42,3,14.000000
23914,1,1,1,5,1,5.000000
23915,1,1,2,58,4,14.500000
23916,2,2,2,189,14,13.500000
23917,1,1,0,32,3,10.666667
23918,0,1,1,50,5,10.000000
23919,2,2,2,73,5,14.600000
23920,0,1,0,18,2,9.000000
23921,0,0,0,15,2,7.500000
23922,2,2,1,172,10,17.200000
23923,2,1,2,60,4,15.000000
23924,1,0,1,14,1,14.000000
23925,2,2,2,60,3,20.000000
23926,1,1,2,89,6,14.833333
23927,0,1,1,45,3,15.000000
23928,1,0,1,32,3,10.666667
23929,1,1,2,59,4,14.750000
23930,0,0,0,3,2,1.500000
23931,0,0,0,43,3,14.333333
23932,1,1,1,48,4,12.000000
23933,0,1,1,14,1,14.000000
23934,2,2,2,30,3,10.000000
23935,0,1,1,45,2,22.500000
23936,0,0,0,10,2,5.000000
23937,0,1,1,52,4,13.000000
23938,0,0,0,17,2,8.500000
23939,0,2,2,102,5,20.400000
23940,1,1,1,33,2,16.500000
23941,1,2,2,87,7,12.428571
23942,2,2,2,136,5,27.200000
23943,0,1,1,50,4,12.500000
23944,0,0,0,2,2,1.000000
23945,0,0,0,23,1,23.000000
23946,1,1,2,57,4,14.250000
23947,2,2,2,88,4,22.000000
23948,1,2,2,60,6,10.000000
23949,0,0,0,13,2,6.500000
23950,0,0,1,22,2,11.000000
23951,0,0,0,16,2,8.000000
23952,1,2,2,155,8,19.375000
23953,1,1,1,16,2,8.000000
23954,0,2,2,65,5,13.000000
23955,0,1,1,68,4,17.000000
23956,0,1,1,51,4,12.750000
23957,2,2,2,43,3,14.333333
23958,1,1,1,46,3,15.333333
23959,1,2,1,21,2,10.500000
23960,2,2,2,106,5,21.200000
23961,1,2,2,63,4,15.750000
23962,0,0,0,17,2,8.500000
23963,0,0,0,8,2,4.000000
23964,0,0,1,31,2,15.500000
23965,1,2,1,27,3,9.000000
23966,2,2,2,75,5,15.000000
23967,0,2,2,90,4,22.500000
23968,2,1,1,50,2,25.000000
23969,1,1,2,54,3,18.000000
23970,0,1,0,3,1,3.000000
23971,0,1,1,37,3,12.333333
23972,2,2,2,92,6,15.333333
23973,0,0,0,17,1,17.000000
23974,0,0,0,8,2,4.000000
23975,0,0,0,48,4,12.000000
23976,2,1,1,30,3,10.000000
23977,0,0,0,35,2,17.500000
23978,0,1,0,29,2,14.500000
23979,1,1,1,40,3,13.333333
23980,0,1,1,13,2,6.500000
23981,1,2,1,50,4,12.500000
23982,2,1,1,71,5,14.200000
23983,1,1,1,57,4,14.250000
23984,1,1,1,81,5,16.200000
23985,2,0,1,79,4,19.750000
23986,1,2,2,46,3,15.333333
23987,2,2,2,74,4,18.500000
23988,2,1,2,20,2,10.000000
23989,1,1,1,54,4,13.500000
23990,1,1,0,15,2,7.500000
23991,0,0,0,19,2,9.500000
23992,2,2,2,106,5,21.200000
23993,0,1,1,26,2,13.000000
23994,2,1,1,48,6,8.000000
23995,0,1,1,25,2,12.500000
23996,2,2,2,24,2,12.000000
23997,2,1,2,56,3,18.666667
23998,2,2,2,49,3,16.333333
23999,0,1,1,62,6,10.333333
24000,1,1,2,71,4,17.750000
24001,2,1,1,99,6,16.500000
24002,0,2,2,77,6,12.833333
24003,2,2,2,130,10,13.000000
24004,2,1,1,63,6,10.500000
24005,2,2,2,32,4,8.000000
24006,0,1,1,45,4,11.250000
24007,0,1,0,39,2,19.500000
24008,2,2,2,48,4,12.000000
24009,0,0,0,28,3,9.333333
24010,2,2,2,53,4,13.250000
24011,0,1,1,31,2,15.500000
24012,1,2,2,106,6,17.666667
24013,1,2,2,60,3,20.000000
24014,1,1,1,54,3,18.000000
24015,1,1,2,72,5,14.400000
24016,2,2,2,73,5,14.600000
24017,1,1,1,15,2,7.500000
24018,0,0,0,18,2,9.000000
24019,1,1,1,62,4,15.500000
24020,1,1,1,19,2,9.500000
24021,0,0,0,7,2,3.500000
24022,0,0,0,17,2,8.500000
24023,0,0,0,29,2,14.500000
24024,0,1,2,27,2,13.500000
24025,0,0,0,9,2,4.500000
24026,1,0,0,25,2,12.500000
24027,2,2,2,24,1,24.000000
24028,0,1,2,68,5,13.600000
24029,0,1,1,5,1,5.000000
24030,0,0,0,12,1,12.000000
24031,0,0,0,19,3,6.333333
24032,1,2,2,63,4,15.750000
24033,0,1,1,48,4,12.000000
24034,1,1,1,17,2,8.500000
24035,0,0,0,15,3,5.000000
24036,1,2,2,42,4,10.500000
24037,2,1,2,45,4,11.250000
24038,0,0,0,38,4,9.500000
24039,0,0,0,21,3,7.000000
24040,2,2,2,42,3,14.000000
24041,0,0,0,50,4,12.500000
24042,1,1,1,17,2,8.500000
24043,0,1,0,33,3,11.000000
24044,1,1,1,48,4,12.000000
24045,0,2,0,37,3,12.333333
24046,1,1,2,52,4,13.000000
24047,1,1,1,27,3,9.000000
24048,2,2,2,43,3,14.333333
24049,2,2,2,55,4,13.750000
24050,0,0,0,36,2,18.000000
24051,2,2,2,50,4,12.500000
24052,1,2,2,33,3,11.000000
24053,2,1,1,50,3,16.666667
24054,2,2,1,52,4,13.000000
24055,0,0,0,20,2,10.000000
24056,0,0,0,54,4,13.500000
24057,1,1,1,34,4,8.500000
24058,2,2,2,25,3,8.333333
24059,1,1,1,65,9,7.222222
24060,2,2,2,99,7,14.142857
24061,1,1,1,24,3,8.000000
24062,2,1,1,72,4,18.000000
24063,2,2,2,70,6,11.666667
24064,2,2,2,53,4,13.250000
24065,2,2,2,174,10,17.400000
24066,1,1,1,129,7,18.428571
24067,2,2,2,37,2,18.500000
24068,1,2,1,82,5,16.400000
24069,2,2,1,69,4,17.250000
24070,0,0,0,6,2,3.000000
24071,1,1,1,11,2,5.500000
24072,2,1,2,100,4,25.000000
24073,2,2,1,35,4,8.750000
24074,0,0,0,32,3,10.666667
24075,1,1,2,80,6,13.333333
24076,0,0,0,27,3,9.000000
24077,2,2,2,103,7,14.714286
24078,2,2,2,122,7,17.428571
24079,2,2,1,155,9,17.222222
24080,1,1,1,23,3,7.666667
24081,0,1,0,41,4,10.250000
24082,0,1,1,37,2,18.500000
24083,2,2,2,56,3,18.666667
24084,1,2,1,97,7,13.857143
24085,2,2,2,105,7,15.000000
24086,2,1,1,55,3,18.333333
24087,2,2,2,37,2,18.500000
24088,1,1,1,36,3,12.000000
24089,0,0,0,32,3,10.666667
24090,0,1,2,100,7,14.285714
24091,0,1,1,36,2,18.000000
24092,1,0,0,53,4,13.250000
24093,2,2,2,32,3,10.666667
24094,2,2,2,75,5,15.000000
24095,2,2,2,116,9,12.888889
24096,0,0,0,18,3,6.000000
24097,1,1,1,42,4,10.500000
24098,1,1,1,15,2,7.500000
24099,2,2,2,54,4,13.500000
24100,2,2,2,82,5,16.400000
24101,0,2,1,24,3,8.000000
24102,0,0,0,16,3,5.333333
24103,2,2,2,92,5,18.400000
24104,0,0,0,19,2,9.500000
24105,1,1,1,59,1,59.000000
24106,1,1,1,28,3,9.333333
24107,2,2,2,50,4,12.500000
24108,0,1,1,20,2,10.000000
24109,1,1,1,18,3,6.000000
24110,0,0,0,3,1,3.000000
24111,0,0,0,6,2,3.000000
24112,1,1,2,89,6,14.833333
24113,0,1,1,25,1,25.000000
24114,1,1,2,67,4,16.750000
24115,2,2,2,42,4,10.500000
24116,2,2,2,132,8,16.500000
24117,1,1,2,80,4,20.000000
24118,2,2,2,71,4,17.750000
24119,1,2,2,42,2,21.000000
24120,0,0,0,5,1,5.000000
24121,1,1,0,8,2,4.000000
24122,1,1,1,25,2,12.500000
24123,1,2,2,78,6,13.000000
24124,2,2,2,34,3,11.333333
24125,1,1,1,78,6,13.000000
24126,0,1,1,66,5,13.200000
24127,0,1,2,38,3,12.666667
24128,0,0,0,14,1,14.000000
24129,0,1,1,17,2,8.500000
24130,1,2,1,36,3,12.000000
24131,1,1,1,85,4,21.250000
24132,0,1,1,41,4,10.250000
24133,1,2,2,83,5,16.600000
24134,1,2,2,100,5,20.000000
24135,2,2,2,67,4,16.750000
24136,0,1,1,44,3,14.666667
24137,2,2,2,25,2,12.500000
24138,0,1,0,51,4,12.750000
24139,0,1,1,46,3,15.333333
24140,2,2,2,114,8,14.250000
24141,1,1,1,9,2,4.500000
24142,1,1,1,28,2,14.000000
24143,1,1,1,46,3,15.333333
24144,0,0,0,43,4,10.750000
24145,0,0,0,7,2,3.500000
24146,1,1,1,31,1,31.000000
24147,2,2,1,84,4,21.000000
24148,2,2,1,86,7,12.285714
24149,0,2,1,36,2,18.000000
24150,2,2,2,51,4,12.750000
24151,1,1,1,13,2,6.500000
24152,2,2,1,127,6,21.166667
24153,1,1,1,23,2,11.500000
24154,2,1,1,49,4,12.250000
24155,0,1,1,40,5,8.000000
24156,2,2,2,170,9,18.888889
24157,1,1,1,30,4,7.500000
24158,0,1,0,37,3,12.333333
24159,0,0,0,19,2,9.500000
24160,2,2,2,44,2,22.000000
24161,1,1,1,30,4,7.500000
24162,1,2,2,86,5,17.200000
24163,1,2,1,54,4,13.500000
24164,2,2,2,134,7,19.142857
24165,2,2,1,55,5,11.000000
24166,1,1,1,54,4,13.500000
24167,0,1,1,1,1,1.000000
24168,0,0,0,15,2,7.500000
24169,2,1,2,109,5,21.800000
24170,0,0,0,18,2,9.000000
24171,1,0,0,42,4,10.500000
24172,0,2,2,44,4,11.000000
24173,2,2,2,169,7,24.142857
24174,2,2,2,69,5,13.800000
24175,0,2,2,90,6,15.000000
24176,1,1,1,21,2,10.500000
24177,0,0,0,5,2,2.500000
24178,1,1,1,50,4,12.500000
24179,1,2,2,72,6,12.000000
24180,2,2,1,71,5,14.200000
24181,0,0,0,7,2,3.500000
24182,0,1,2,47,5,9.400000
24183,0,0,0,27,2,13.500000
24184,0,0,0,17,2,8.500000
24185,2,2,2,29,3,9.666667
24186,2,2,2,84,6,14.000000
24187,2,2,2,92,5,18.400000
24188,2,2,2,25,2,12.500000
24189,0,0,0,11,2,5.500000
24190,1,1,0,34,2,17.000000
24191,0,0,0,34,2,17.000000
24192,0,1,0,36,4,9.000000
24193,1,2,2,76,5,15.200000
24194,1,1,1,36,3,12.000000
24195,0,0,0,25,2,12.500000
24196,2,2,2,146,7,20.857143
24197,1,1,1,28,2,14.000000
24198,2,2,2,106,6,17.666667
24199,0,1,1,31,2,15.500000
24200,0,2,2,84,5,16.800000
24201,0,1,1,42,3,14.000000
24202,0,0,0,32,3,10.666667
24203,0,1,1,79,4,19.750000
24204,0,1,1,44,4,11.000000
24205,2,2,2,42,4,10.500000
24206,1,1,2,23,3,7.666667
24207,1,1,0,84,6,14.000000
24208,0,0,0,13,2,6.500000
24209,2,2,2,40,3,13.333333
24210,1,2,2,148,8,18.500000
24211,2,2,2,94,6,15.666667
24212,1,1,1,43,3,14.333333
24213,0,0,0,44,3,14.666667
24214,0,0,0,22,2,11.000000
24215,1,0,1,52,3,17.333333
24216,1,1,1,45,5,9.000000
24217,2,2,2,85,5,17.000000
24218,2,2,2,117,8,14.625000
24219,1,1,1,21,2,10.500000
24220,0,0,0,15,2,7.500000
24221,2,2,2,58,5,11.600000
24222,1,1,1,73,4,18.250000
24223,0,1,1,62,4,15.500000
24224,2,2,2,66,4,16.500000
24225,1,1,1,18,3,6.000000
24226,1,2,1,59,3,19.666667
24227,0,2,1,46,5,9.200000
24228,1,1,1,69,5,13.800000
24229,0,0,0,4,1,4.000000
24230,0,0,1,47,2,23.500000
24231,0,0,0,11,2,5.500000
24232,0,0,0,9,2,4.500000
24233,2,1,2,58,5,11.600000
24234,0,2,2,77,5,15.400000
24235,1,1,1,8,2,4.000000
24236,2,1,1,25,3,8.333333
24237,1,2,1,95,7,13.571429
24238,0,0,0,11,1,11.000000
24239,2,2,2,29,2,14.500000
24240,0,0,0,16,1,16.000000
24241,1,0,1,55,5,11.000000
24242,2,2,2,51,3,17.000000
24243,0,0,1,22,2,11.000000
24244,1,2,2,108,6,18.000000
24245,1,1,1,35,2,17.500000
24246,2,2,2,73,6,12.166667
24247,2,2,2,77,7,11.000000
24248,2,2,1,98,6,16.333333
24249,0,0,0,26,3,8.666667
24250,1,1,1,46,3,15.333333
24251,2,2,2,55,3,18.333333
24252,0,1,1,48,2,24.000000
24253,1,1,1,3,2,1.500000
24254,1,1,1,19,3,6.333333
24255,2,2,2,79,4,19.750000
24256,1,1,1,8,2,4.000000
24257,0,0,0,16,2,8.000000
24258,1,2,1,103,6,17.166667
24259,1,1,1,70,5,14.000000
24260,1,1,1,8,2,4.000000
24261,0,0,0,14,2,7.000000
24262,1,2,2,83,5,16.600000
24263,1,1,1,7,2,3.500000
24264,2,1,1,47,4,11.750000
24265,1,1,1,34,3,11.333333
24266,0,1,1,52,4,13.000000
24267,0,0,0,20,1,20.000000
24268,2,2,2,85,7,12.142857
24269,1,1,1,21,2,10.500000
24270,2,2,2,92,5,18.400000
24271,1,1,1,49,4,12.250000
24272,0,0,0,21,3,7.000000
24273,0,0,0,39,2,19.500000
24274,2,2,2,45,3,15.000000
24275,2,2,2,85,6,14.166667
24276,2,2,2,231,17,13.588235
24277,1,0,1,80,5,16.000000
24278,1,1,1,20,2,10.000000
24279,1,0,1,37,3,12.333333
24280,1,1,1,27,3,9.000000
24281,2,1,1,52,2,26.000000
24282,2,2,2,87,5,17.400000
24283,0,0,0,25,4,6.250000
24284,2,2,2,91,7,13.000000
24285,2,2,2,135,9,15.000000
24286,2,2,1,36,3,12.000000
24287,1,2,2,76,4,19.000000
24288,0,1,0,37,4,9.250000
24289,1,1,1,9,2,4.500000
24290,2,2,2,72,6,12.000000
24291,1,1,2,80,4,20.000000
24292,2,1,2,90,4,22.500000
24293,2,2,2,22,2,11.000000
24294,2,2,2,190,10,19.000000
24295,0,2,2,71,5,14.200000
24296,0,0,0,11,1,11.000000
24297,2,2,1,42,5,8.400000
24298,1,1,1,40,3,13.333333
24299,0,1,2,62,4,15.500000
24300,1,2,2,103,6,17.166667
24301,1,1,1,67,6,11.166667
24302,0,0,0,27,2,13.500000
24303,1,2,1,49,2,24.500000
24304,0,0,0,10,1,10.000000
24305,2,2,2,99,7,14.142857
24306,2,2,2,73,5,14.600000
24307,0,0,0,22,2,11.000000
24308,0,0,0,5,2,2.500000
24309,1,2,2,98,6,16.333333
24310,0,1,1,41,4,10.250000
24311,0,0,0,7,2,3.500000
24312,1,0,0,28,2,14.000000
24313,1,1,1,71,5,14.200000
24314,1,1,1,16,2,8.000000
24315,0,0,0,26,2,13.000000
24316,1,1,1,58,4,14.500000
24317,1,1,1,50,3,16.666667
24318,2,2,2,35,2,17.500000
24319,1,0,1,30,3,10.000000
24320,1,1,1,42,4,10.500000
24321,2,2,2,81,5,16.200000
24322,0,0,0,26,3,8.666667
24323,1,1,1,25,2,12.500000
24324,2,2,2,33,3,11.000000
24325,0,0,0,45,4,11.250000
24326,0,0,0,30,3,10.000000
24327,2,2,2,71,3,23.666667
24328,2,2,2,42,3,14.000000
24329,1,1,1,38,2,19.000000
24330,1,1,1,18,1,18.000000
24331,0,0,0,1,1,1.000000
24332,2,2,2,94,6,15.666667
24333,2,2,1,108,8,13.500000
24334,1,2,2,75,6,12.500000
24335,1,2,2,88,5,17.600000
24336,0,1,2,64,4,16.000000
24337,0,0,0,84,6,14.000000
24338,1,1,1,33,3,11.000000
24339,1,1,1,19,3,6.333333
24340,2,1,1,22,2,11.000000
24341,0,1,1,44,3,14.666667
24342,1,1,1,16,3,5.333333
24343,2,2,2,121,8,15.125000
24344,1,2,1,65,4,16.250000
24345,2,2,2,40,4,10.000000
24346,0,1,1,31,3,10.333333
24347,2,1,1,25,2,12.500000
24348,1,0,2,51,4,12.750000
24349,1,2,1,69,6,11.500000
24350,1,0,0,21,2,10.500000
24351,2,1,1,33,3,11.000000
24352,1,2,2,46,3,15.333333
24353,2,2,2,252,10,25.200000
24354,1,2,2,46,4,11.500000
24355,1,1,1,35,3,11.666667
24356,1,1,1,20,3,6.666667
24357,2,2,2,345,18,19.166667
24358,0,0,0,61,4,15.250000
24359,0,1,1,45,5,9.000000
24360,0,1,1,76,5,15.200000
24361,0,1,1,61,4,15.250000
24362,2,2,2,168,8,21.000000
24363,0,0,0,39,2,19.500000
24364,2,2,1,89,5,17.800000
24365,1,2,2,54,5,10.800000
24366,0,0,0,20,3,6.666667
24367,0,0,0,49,4,12.250000
24368,0,0,0,26,1,26.000000
24369,2,2,2,76,5,15.200000
24370,0,0,0,31,3,10.333333
24371,2,2,1,30,3,10.000000
24372,2,2,2,149,8,18.625000
24373,1,1,1,42,4,10.500000
24374,0,0,0,39,5,7.800000
24375,2,2,2,38,3,12.666667
24376,0,1,1,96,6,16.000000
24377,0,1,1,11,2,5.500000
24378,0,0,0,32,3,10.666667
24379,1,0,0,38,3,12.666667
24380,1,1,1,53,5,10.600000
24381,1,1,1,8,2,4.000000
24382,0,1,1,45,4,11.250000
24383,2,2,2,102,7,14.571429
24384,1,0,1,43,3,14.333333
24385,0,0,0,20,2,10.000000
24386,0,0,0,59,4,14.750000
24387,0,1,1,42,4,10.500000
24388,1,1,1,28,2,14.000000
24389,1,1,0,47,3,15.666667
24390,1,2,1,41,4,10.250000
24391,1,1,1,20,2,10.000000
24392,0,0,0,25,2,12.500000
24393,0,0,0,29,3,9.666667
24394,0,0,0,13,2,6.500000
24395,0,1,0,34,3,11.333333
24396,0,0,0,36,4,9.000000
24397,1,2,1,61,5,12.200000
24398,1,1,1,32,4,8.000000
24399,2,2,2,142,8,17.750000
24400,2,2,2,64,4,16.000000
24401,2,2,2,80,5,16.000000
24402,0,2,2,137,8,17.125000
24403,2,2,2,94,7,13.428571
24404,2,2,2,57,4,14.250000
24405,0,0,0,9,1,9.000000
24406,1,2,2,85,7,12.142857
24407,2,2,2,33,4,8.250000
24408,1,0,0,26,3,8.666667
24409,0,0,0,55,4,13.750000
24410,2,2,1,155,8,19.375000
24411,0,0,0,31,3,10.333333
24412,1,1,0,37,4,9.250000
24413,2,2,2,80,5,16.000000
24414,2,2,2,98,6,16.333333
24415,2,1,1,63,5,12.600000
24416,2,2,1,76,5,15.200000
24417,2,2,2,68,5,13.600000
24418,2,1,1,45,5,9.000000
24419,2,1,2,42,3,14.000000
24420,2,2,2,171,9,19.000000
24421,2,2,2,116,6,19.333333
24422,0,0,0,24,3,8.000000
24423,2,2,2,56,5,11.200000
24424,1,0,0,23,3,7.666667
24425,1,0,1,79,5,15.800000
24426,0,0,0,25,2,12.500000
24427,0,0,0,61,4,15.250000
24428,1,1,1,20,2,10.000000
24429,0,0,0,36,3,12.000000
24430,1,1,2,48,4,12.000000
24431,1,1,1,8,2,4.000000
24432,2,2,2,80,5,16.000000
24433,1,1,0,35,4,8.750000
24434,0,0,0,13,1,13.000000
24435,0,0,0,77,6,12.833333
24436,2,1,2,51,4,12.750000
24437,0,1,0,20,1,20.000000
24438,0,1,1,41,4,10.250000
24439,2,1,2,54,3,18.000000
24440,2,2,2,35,3,11.666667
24441,1,1,1,34,2,17.000000
24442,1,1,1,61,6,10.166667
24443,0,2,2,51,4,12.750000
24444,2,2,1,39,4,9.750000
24445,0,0,0,27,2,13.500000
24446,0,0,0,34,3,11.333333
24447,2,1,2,35,2,17.500000
24448,2,2,1,114,5,22.800000
24449,1,2,2,78,5,15.600000
24450,1,0,0,13,2,6.500000
24451,0,2,2,54,4,13.500000
24452,0,0,0,10,2,5.000000
24453,0,0,0,5,2,2.500000
24454,1,1,1,12,2,6.000000
24455,2,2,2,59,6,9.833333
24456,0,1,0,34,2,17.000000
24457,1,1,1,22,3,7.333333
24458,1,2,2,101,6,16.833333
24459,1,0,1,22,2,11.000000
24460,0,0,0,36,3,12.000000
24461,2,2,2,58,5,11.600000
24462,2,2,2,81,6,13.500000
24463,0,0,0,2,2,1.000000
24464,2,2,2,37,2,18.500000
24465,0,0,0,20,2,10.000000
24466,1,2,2,114,9,12.666667
24467,1,1,1,62,6,10.333333
24468,0,2,1,55,3,18.333333
24469,0,0,0,24,3,8.000000
24470,2,2,2,125,7,17.857143
24471,2,1,2,75,6,12.500000
24472,1,1,1,27,3,9.000000
24473,2,2,2,55,3,18.333333
24474,2,2,2,202,14,14.428571
24475,0,0,0,24,3,8.000000
24476,1,1,1,24,2,12.000000
24477,0,1,2,41,4,10.250000
24478,1,1,1,66,3,22.000000
24479,2,2,2,65,3,21.666667
24480,1,1,1,13,1,13.000000
24481,0,0,0,12,2,6.000000
24482,2,2,2,70,6,11.666667
24483,0,0,0,17,2,8.500000
24484,2,2,2,125,6,20.833333
24485,2,2,2,89,5,17.800000
24486,1,1,1,27,2,13.500000
24487,1,1,2,108,7,15.428571
24488,0,2,1,104,7,14.857143
24489,1,1,1,48,4,12.000000
24490,0,0,1,16,2,8.000000
24491,2,1,2,76,4,19.000000
24492,1,0,1,42,4,10.500000
24493,0,0,0,11,2,5.500000
24494,0,2,1,63,4,15.750000
24495,1,1,0,10,2,5.000000
24496,2,2,2,191,14,13.642857
24497,2,2,2,47,4,11.750000
24498,1,2,2,61,4,15.250000
24499,0,0,0,22,2,11.000000
24500,0,0,1,51,4,12.750000
24501,0,0,0,5,1,5.000000
