Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
26723,1,0,0,15,1,15.000000
26724,1,1,1,94,7,13.428571
26725,1,1,1,47,2,23.500000
26726,1,1,0,24,2,12.000000
26727,1,1,1,23,1,23.000000
26728,0,0,0,10,1,10.000000
26729,1,1,1,25,3,8.333333
26730,0,0,0,12,1,12.000000
26731,2,2,1,59,5,11.800000
26732,1,1,1,30,2,15.000000
26733,1,1,1,10,1,10.000000
26734,2,2,2,210,9,23.333333
26735,1,1,1,36,2,18.000000
26736,1,1,1,23,2,11.500000
26737,2,2,2,82,4,20.500000
26738,0,0,0,6,1,6.000000
26739,1,0,1,25,2,12.500000
26740,1,0,0,29,4,7.250000
26741,2,2,2,67,3,22.333333
26742,1,1,1,18,1,18.000000
26743,0,1,1,12,1,12.000000
26744,1,1,1,31,2,15.500000
26745,2,2,2,93,5,18.600000
26746,1,1,1,19,1,19.000000
26747,1,1,1,19,1,19.000000
26748,1,0,0,18,1,18.000000
26749,2,2,2,102,6,17.000000
26750,2,2,1,33,1,33.000000
26751,2,1,2,92,6,15.333333
26752,2,2,2,44,4,11.000000
26753,1,0,0,84,4,21.000000
26754,1,1,1,31,1,31.000000
26755,1,1,1,15,1,15.000000
26756,2,1,1,51,3,17.000000
26757,1,1,1,41,1,41.000000
26758,1,1,1,25,1,25.000000
26759,2,2,2,34,3,11.333333
26760,1,1,1,18,1,18.000000
26761,0,0,1,9,2,4.500000
26762,1,1,1,7,1,7.000000
26763,1,1,1,16,2,8.000000
26764,2,1,1,28,2,14.000000
26765,1,1,1,22,2,11.000000
26766,1,1,1,40,3,13.333333
26767,2,2,2,44,3,14.666667
26768,2,2,2,43,3,14.333333
26769,1,0,1,42,3,14.000000
26770,0,0,0,48,3,16.000000
26771,1,1,1,19,1,19.000000
26772,2,2,2,79,5,15.800000
26773,1,0,0,8,1,8.000000
26774,2,2,1,24,2,12.000000
26775,2,2,2,40,3,13.333333
26776,2,2,2,75,1,75.000000
26777,2,2,2,20,2,10.000000
26778,0,0,0,14,2,7.000000
26779,1,1,1,53,4,13.250000
26780,1,1,1,60,3,20.000000
26781,1,0,0,41,2,20.500000
26782,1,2,2,90,4,22.500000
26783,1,1,1,31,3,10.333333
26784,2,2,2,62,4,15.500000
26785,1,1,1,11,1,11.000000
26786,0,0,0,10,2,5.000000
26787,0,1,1,11,1,11.000000
26788,1,0,0,28,2,14.000000
26789,1,1,1,59,3,19.666667
26790,1,1,1,21,2,10.500000
26791,2,1,1,34,3,11.333333
26792,2,1,1,115,4,28.750000
26793,2,2,2,46,3,15.333333
26794,1,1,1,36,2,18.000000
26795,1,1,1,42,3,14.000000
26796,0,0,0,14,1,14.000000
26797,1,1,1,7,2,3.500000
26798,2,2,2,100,3,33.333333
26799,2,2,2,113,4,28.250000
26800,2,2,2,51,3,17.000000
26801,2,2,2,52,3,17.333333
26802,1,1,0,65,2,32.500000
26803,1,2,2,31,2,15.500000
26804,1,1,1,16,1,16.000000
26805,1,2,2,93,3,31.000000
26806,1,1,1,20,2,10.000000
26807,1,1,1,37,1,37.000000
26808,2,1,1,39,2,19.500000
26809,1,1,1,36,2,18.000000
26810,1,1,1,25,2,12.500000
26811,2,2,2,40,4,10.000000
26812,2,2,2,40,1,40.000000
26813,0,0,0,13,3,4.333333
26814,2,2,2,51,3,17.000000
26815,0,0,0,5,1,5.000000
26816,0,0,0,14,2,7.000000
26817,1,1,1,22,1,22.000000
26818,1,1,1,7,1,7.000000
26819,1,1,1,14,2,7.000000
26820,2,2,2,59,5,11.800000
26821,2,2,2,82,6,13.666667
26822,0,0,0,20,2,10.000000
26823,1,1,1,48,4,12.000000
26824,2,2,2,26,2,13.000000
26825,1,1,1,14,1,14.000000
26826,1,1,1,36,2,18.000000
26827,1,0,1,21,2,10.500000
26828,2,2,2,74,4,18.500000
26829,1,1,1,13,1,13.000000
26830,0,0,0,18,1,18.000000
26831,0,0,0,15,2,7.500000
26832,2,2,1,30,3,10.000000
26833,1,1,1,39,1,39.000000
26834,2,2,2,38,3,12.666667
26835,2,2,2,42,3,14.000000
26836,1,1,1,25,1,25.000000
26837,1,1,1,31,3,10.333333
26838,2,2,2,34,3,11.333333
26839,2,2,2,86,5,17.200000
26840,1,1,1,52,1,52.000000
26841,0,0,0,21,1,21.000000
26842,1,1,1,17,2,8.500000
26843,2,2,2,84,6,14.000000
26844,1,1,1,14,1,14.000000
26845,2,2,2,73,2,36.500000
26846,1,0,0,38,3,12.666667
26847,2,2,2,82,4,20.500000
26848,2,2,2,77,3,25.666667
26849,2,1,2,70,5,14.000000
26850,1,1,1,50,3,16.666667
26851,1,1,1,9,1,9.000000
26852,1,0,0,13,2,6.500000
26853,1,1,1,26,2,13.000000
26854,1,1,1,39,2,19.500000
26855,1,1,1,16,2,8.000000
26856,1,1,1,61,3,20.333333
26857,0,0,0,5,1,5.000000
26858,1,1,1,21,2,10.500000
26859,2,2,2,62,4,15.500000
26860,1,1,0,16,2,8.000000
26861,0,0,0,4,1,4.000000
26862,2,2,2,83,6,13.833333
26863,1,1,2,75,2,37.500000
26864,2,2,2,45,1,45.000000
26865,1,1,1,20,2,10.000000
26866,1,1,1,20,2,10.000000
26867,1,0,0,12,1,12.000000
26868,0,0,0,9,1,9.000000
26869,0,0,0,9,2,4.500000
26870,2,2,2,29,3,9.666667
26871,2,2,2,76,3,25.333333
26872,2,2,2,49,3,16.333333
26873,2,2,2,106,4,26.500000
26874,0,1,1,15,1,15.000000
26875,1,1,1,59,4,14.750000
26876,2,2,2,88,5,17.600000
26877,1,1,1,22,2,11.000000
26878,1,1,1,12,1,12.000000
26879,1,1,1,55,3,18.333333
26880,1,1,1,27,1,27.000000
26881,1,1,1,48,3,16.000000
26882,0,0,0,4,1,4.000000
26883,2,2,2,36,2,18.000000
26884,1,1,0,25,2,12.500000
26885,1,1,1,29,2,14.500000
26886,2,2,2,25,2,12.500000
26887,0,0,0,16,2,8.000000
26888,1,1,1,12,1,12.000000
26889,2,2,2,48,5,9.600000
26890,2,2,2,33,3,11.000000
26891,0,0,0,18,2,9.000000
26892,1,0,1,13,1,13.000000
26893,0,0,0,2,1,2.000000
26894,2,2,1,88,4,22.000000
26895,1,1,1,97,7,13.857143
26896,1,0,0,25,1,25.000000
26897,1,1,1,12,2,6.000000
26898,1,1,1,10,1,10.000000
26899,1,1,1,49,3,16.333333
26900,1,1,0,22,2,11.000000
26901,2,2,2,85,4,21.250000
26902,2,2,2,57,3,19.000000
26903,1,1,1,47,1,47.000000
26904,1,1,1,22,1,22.000000
26905,2,2,2,65,4,16.250000
26906,0,1,1,35,1,35.000000
26907,1,1,1,14,2,7.000000
26908,2,2,2,33,2,16.500000
26909,2,2,2,55,3,18.333333
26910,1,1,1,32,1,32.000000
26911,2,2,2,66,3,22.000000
26912,1,0,0,27,2,13.500000
26913,2,2,2,99,3,33.000000
26914,1,1,1,66,3,22.000000
26915,1,1,1,34,2,17.000000
26916,1,1,1,56,4,14.000000
26917,1,1,1,17,2,8.500000
26918,1,1,1,21,1,21.000000
26919,1,1,1,19,2,9.500000
26920,1,1,1,30,2,15.000000
26921,2,1,2,48,3,16.000000
26922,2,1,1,84,8,10.500000
26923,1,1,1,21,2,10.500000
26924,2,1,0,28,3,9.333333
26925,0,0,0,11,2,5.500000
26926,1,0,0,26,1,26.000000
26927,1,0,0,13,1,13.000000
26928,0,0,0,5,1,5.000000
26929,2,2,2,73,4,18.250000
26930,1,2,2,14,1,14.000000
26931,2,2,2,40,2,20.000000
26932,2,2,2,93,7,13.285714
26933,1,1,0,14,2,7.000000
26934,1,1,0,10,1,10.000000
26935,0,1,1,27,2,13.500000
26936,1,1,1,26,1,26.000000
26937,2,2,2,47,3,15.666667
26938,2,2,2,36,3,12.000000
26939,1,0,0,8,2,4.000000
26940,1,1,1,25,2,12.500000
26941,1,1,1,27,2,13.500000
26942,1,1,1,21,2,10.500000
26943,2,2,2,59,2,29.500000
26944,1,1,1,38,3,12.666667
26945,2,2,2,94,6,15.666667
26946,1,1,1,25,2,12.500000
26947,1,0,0,26,2,13.000000
26948,2,2,1,33,3,11.000000
26949,1,1,1,15,1,15.000000
26950,1,1,1,16,2,8.000000
26951,1,1,1,36,2,18.000000
26952,1,1,1,56,2,28.000000
26953,1,2,2,23,2,11.500000
26954,2,2,2,37,2,18.500000
26955,1,1,1,21,2,10.500000
26956,1,1,1,15,1,15.000000
26957,1,1,1,49,4,12.250000
26958,2,2,2,98,5,19.600000
26959,1,1,1,20,2,10.000000
26960,2,2,1,18,1,18.000000
26961,1,0,1,34,1,34.000000
26962,1,1,1,27,2,13.500000
26963,1,1,1,25,2,12.500000
26964,2,2,2,69,5,13.800000
26965,2,2,2,133,6,22.166667
26966,1,1,1,22,3,7.333333
26967,2,2,2,109,6,18.166667
26968,0,0,1,40,2,20.000000
26969,1,0,0,6,1,6.000000
26970,0,0,0,10,1,10.000000
26971,1,0,0,12,1,12.000000
26972,2,1,1,51,2,25.500000
26973,2,2,2,52,4,13.000000
26974,1,1,1,19,2,9.500000
26975,1,0,0,18,1,18.000000
26976,2,2,2,76,4,19.000000
26977,1,1,1,14,2,7.000000
26978,2,2,2,86,3,28.666667
26979,2,2,2,79,7,11.285714
26980,2,2,2,85,5,17.000000
26981,1,2,1,92,3,30.666667
26982,1,1,1,7,1,7.000000
26983,1,1,1,52,2,26.000000
26984,1,1,1,52,3,17.333333
26985,2,2,2,77,7,11.000000
26986,2,2,2,78,4,19.500000
26987,2,1,1,59,3,19.666667
26988,1,1,1,20,2,10.000000
26989,2,1,1,72,2,36.000000
26990,1,1,2,46,3,15.333333
26991,1,1,1,36,2,18.000000
26992,2,2,2,63,4,15.750000
26993,2,0,0,63,3,21.000000
26994,1,1,1,50,3,16.666667
26995,2,2,2,32,1,32.000000
26996,1,1,1,25,1,25.000000
26997,1,0,0,23,1,23.000000
26998,1,1,1,14,2,7.000000
26999,0,0,0,12,1,12.000000
27000,1,1,1,10,1,10.000000
27001,1,1,2,48,4,12.000000
27002,1,1,1,33,2,16.500000
27003,1,1,1,27,2,13.500000
27004,2,2,2,63,3,21.000000
27005,2,0,0,65,4,16.250000
27006,2,2,2,30,2,15.000000
27007,1,0,0,73,6,12.166667
27008,0,0,0,15,2,7.500000
27009,2,2,2,86,5,17.200000
27010,1,2,1,41,3,13.666667
27011,2,2,2,71,7,10.142857
27012,2,2,2,56,3,18.666667
27013,1,1,1,14,1,14.000000
27014,1,1,1,48,4,12.000000
27015,1,1,1,43,3,14.333333
27016,2,2,2,60,3,20.000000
27017,0,0,0,15,2,7.500000
27018,2,2,1,41,3,13.666667
27019,1,1,1,27,2,13.500000
27020,1,1,1,13,1,13.000000
27021,1,1,1,18,2,9.000000
27022,1,1,1,16,2,8.000000
27023,2,2,2,72,5,14.400000
27024,0,0,0,8,1,8.000000
27025,1,1,1,32,3,10.666667
27026,1,1,1,30,3,10.000000
27027,1,1,1,34,2,17.000000
27028,1,1,1,25,1,25.000000
27029,1,1,1,85,3,28.333333
27030,1,1,1,47,2,23.500000
27031,2,1,1,18,2,9.000000
27032,1,0,1,34,2,17.000000
27033,1,0,0,13,1,13.000000
27034,1,1,1,32,2,16.000000
27035,1,1,1,59,2,29.500000
27036,0,1,1,10,1,10.000000
27037,1,0,0,64,4,16.000000
27038,2,2,2,32,2,16.000000
27039,2,2,2,56,4,14.000000
27040,2,1,1,33,1,33.000000
27041,1,1,1,28,2,14.000000
27042,1,2,2,38,3,12.666667
27043,0,0,0,14,1,14.000000
27044,1,1,1,17,1,17.000000
27045,1,2,2,31,2,15.500000
27046,1,0,0,7,1,7.000000
27047,2,1,1,60,3,20.000000
27048,2,2,2,83,8,10.375000
27049,2,2,2,59,3,19.666667
27050,0,1,0,14,1,14.000000
27051,2,2,2,32,5,6.400000
27052,1,1,1,21,2,10.500000
27053,1,1,1,17,2,8.500000
27054,2,1,1,32,3,10.666667
27055,1,1,1,18,1,18.000000
27056,1,1,1,38,2,19.000000
27057,2,2,2,58,2,29.000000
27058,2,2,2,107,7,15.285714
27059,1,1,1,32,2,16.000000
27060,2,1,2,40,2,20.000000
27061,1,1,1,31,3,10.333333
27062,1,1,1,82,6,13.666667
27063,1,1,0,30,2,15.000000
27064,1,1,1,32,2,16.000000
27065,2,2,2,47,3,15.666667
27066,1,1,1,12,2,6.000000
27067,1,1,1,26,2,13.000000
27068,1,1,1,19,2,9.500000
27069,0,0,0,2,1,2.000000
27070,1,1,1,122,8,15.250000
27071,1,1,1,27,1,27.000000
27072,1,1,1,68,4,17.000000
27073,1,1,1,31,2,15.500000
27074,2,2,2,83,5,16.600000
27075,2,2,2,109,5,21.800000
27076,2,2,2,195,6,32.500000
27077,1,1,1,21,2,10.500000
27078,2,2,2,91,6,15.166667
27079,1,1,0,23,2,11.500000
27080,0,0,0,19,2,9.500000
27081,1,1,1,25,2,12.500000
27082,1,2,1,40,2,20.000000
27083,0,0,0,9,1,9.000000
27084,2,2,2,35,4,8.750000
27085,2,2,2,51,3,17.000000
27086,2,2,2,26,2,13.000000
27087,1,1,1,39,4,9.750000
27088,2,1,1,23,2,11.500000
27089,1,1,1,30,3,10.000000
27090,2,2,2,67,4,16.750000
27091,1,1,1,22,2,11.000000
27092,1,1,1,12,1,12.000000
27093,1,1,1,17,2,8.500000
27094,0,1,1,23,2,11.500000
27095,1,1,1,18,1,18.000000
27096,0,0,0,25,1,25.000000
27097,1,0,0,19,2,9.500000
27098,0,0,0,13,1,13.000000
27099,1,1,1,28,3,9.333333
27100,2,2,2,34,4,8.500000
27101,2,2,2,73,4,18.250000
27102,1,1,1,22,2,11.000000
27103,1,1,1,10,1,10.000000
27104,2,2,2,55,2,27.500000
27105,1,1,1,28,2,14.000000
27106,1,1,1,13,1,13.000000
27107,1,1,1,28,2,14.000000
27108,2,0,1,26,2,13.000000
27109,2,2,2,142,5,28.400000
27110,0,0,0,13,1,13.000000
27111,1,1,1,11,1,11.000000
27112,1,0,0,13,1,13.000000
27113,1,0,0,58,3,19.333333
27114,2,0,0,52,4,13.000000
27115,0,0,0,29,2,14.500000
27116,1,1,1,27,2,13.500000
27117,1,1,1,44,3,14.666667
27118,1,1,1,10,1,10.000000
27119,0,0,0,7,1,7.000000
27120,1,1,1,45,3,15.000000
27121,2,2,2,30,3,10.000000
27122,1,0,0,21,2,10.500000
27123,2,2,2,73,4,18.250000
27124,1,1,1,36,1,36.000000
27125,2,2,2,88,5,17.600000
27126,1,1,1,33,2,16.500000
27127,0,0,0,14,2,7.000000
27128,2,1,1,43,3,14.333333
27129,0,0,0,17,2,8.500000
27130,1,1,0,24,2,12.000000
27131,1,1,1,13,2,6.500000
27132,2,2,2,60,3,20.000000
27133,1,2,2,88,5,17.600000
27134,2,2,2,64,5,12.800000
27135,0,0,0,12,2,6.000000
27136,1,1,1,28,2,14.000000
27137,2,1,2,61,4,15.250000
27138,1,1,1,8,2,4.000000
27139,1,1,1,24,1,24.000000
27140,0,0,0,20,1,20.000000
27141,1,2,2,50,2,25.000000
27142,0,0,0,15,2,7.500000
27143,1,1,1,21,1,21.000000
27144,2,2,2,220,8,27.500000
27145,2,1,2,18,2,9.000000
27146,1,1,1,15,2,7.500000
27147,2,2,2,25,3,8.333333
27148,0,1,0,7,1,7.000000
27149,2,2,1,50,5,10.000000
27150,1,1,1,14,2,7.000000
27151,1,0,0,12,1,12.000000
27152,0,1,1,31,2,15.500000
27153,1,1,1,11,2,5.500000
27154,1,1,1,33,2,16.500000
27155,1,1,0,30,2,15.000000
27156,2,1,2,68,4,17.000000
27157,2,2,2,39,1,39.000000
27158,1,1,1,17,2,8.500000
27159,2,2,2,113,8,14.125000
27160,2,2,2,74,4,18.500000
27161,1,1,1,33,2,16.500000
27162,1,1,1,32,1,32.000000
27163,1,1,1,13,2,6.500000
27164,2,2,2,34,1,34.000000
27165,1,1,2,53,1,53.000000
27166,1,1,1,22,2,11.000000
27167,2,2,2,68,4,17.000000
27168,2,2,2,24,2,12.000000
27169,2,2,2,46,3,15.333333
27170,0,0,0,22,2,11.000000
27171,0,0,0,25,2,12.500000
27172,1,1,1,9,1,9.000000
27173,2,2,2,54,3,18.000000
27174,1,1,1,34,3,11.333333
27175,1,1,1,59,2,29.500000
27176,1,1,1,48,2,24.000000
27177,2,1,1,13,2,6.500000
27178,2,1,1,10,1,10.000000
27179,2,2,2,72,3,24.000000
27180,1,1,1,25,2,12.500000
27181,2,2,2,62,5,12.400000
27182,1,1,1,14,3,4.666667
27183,1,1,1,19,2,9.500000
27184,0,0,0,8,1,8.000000
27185,2,2,1,74,3,24.666667
27186,2,1,1,58,4,14.500000
27187,1,1,1,17,2,8.500000
27188,1,1,1,18,2,9.000000
27189,1,0,0,16,2,8.000000
27190,0,1,1,26,2,13.000000
27191,0,0,0,23,2,11.500000
27192,1,1,1,13,1,13.000000
27193,0,0,0,16,2,8.000000
27194,1,1,1,41,2,20.500000
27195,1,1,1,28,2,14.000000
27196,1,1,1,10,1,10.000000
27197,2,0,0,54,3,18.000000
27198,2,2,2,145,5,29.000000
27199,2,2,2,96,5,19.200000
27200,2,2,2,63,3,21.000000
27201,0,0,0,20,3,6.666667
27202,1,0,0,15,2,7.500000
27203,2,2,2,37,3,12.333333
27204,2,2,1,34,3,11.333333
27205,1,1,1,22,2,11.000000
27206,0,0,0,14,1,14.000000
27207,2,2,2,66,5,13.200000
27208,2,2,1,41,3,13.666667
27209,1,1,1,29,1,29.000000
27210,2,2,2,45,2,22.500000
27211,1,1,1,15,2,7.500000
27212,1,1,0,17,2,8.500000
27213,1,1,1,38,3,12.666667
27214,1,1,1,49,3,16.333333
27215,1,0,0,29,2,14.500000
27216,2,2,2,79,2,39.500000
27217,2,2,2,46,3,15.333333
27218,2,2,2,42,3,14.000000
27219,1,0,0,25,2,12.500000
27220,1,1,1,22,2,11.000000
27221,2,1,1,28,2,14.000000
27222,1,1,1,33,2,16.500000
27223,2,2,2,50,3,16.666667
27224,1,1,1,4,1,4.000000
27225,1,1,1,15,2,7.500000
27226,2,2,2,108,6,18.000000
27227,1,1,0,25,2,12.500000
27228,1,1,1,24,1,24.000000
27229,2,2,2,30,2,15.000000
27230,0,0,0,17,3,5.666667
27231,2,2,2,41,3,13.666667
27232,1,1,1,16,2,8.000000
27233,2,2,2,53,3,17.666667
27234,0,0,0,63,2,31.500000
27235,0,1,0,48,5,9.600000
27236,1,1,1,25,2,12.500000
27237,2,2,2,85,7,12.142857
27238,2,2,2,47,3,15.666667
27239,0,1,1,12,1,12.000000
27240,0,0,0,18,3,6.000000
27241,2,2,2,24,1,24.000000
27242,1,1,1,23,2,11.500000
27243,0,0,0,23,2,11.500000
27244,2,2,2,45,2,22.500000
27245,2,2,2,208,8,26.000000
27246,1,1,1,20,2,10.000000
27247,1,1,1,18,2,9.000000
27248,1,1,1,30,2,15.000000
27249,1,2,2,64,3,21.333333
27250,1,1,1,26,1,26.000000
27251,1,1,1,19,2,9.500000
27252,1,1,1,80,4,20.000000
27253,1,0,0,25,2,12.500000
27254,2,2,2,37,4,9.250000
27255,1,1,1,21,1,21.000000
27256,1,1,1,11,1,11.000000
27257,2,2,2,65,4,16.250000
27258,2,2,2,73,3,24.333333
27259,1,1,1,26,2,13.000000
27260,1,1,1,25,1,25.000000
27261,1,1,1,45,2,22.500000
27262,2,2,2,76,6,12.666667
27263,2,1,2,24,2,12.000000
27264,2,2,1,78,4,19.500000
27265,1,2,1,32,3,10.666667
27266,1,1,1,5,1,5.000000
27267,2,2,2,45,3,15.000000
27268,1,0,0,14,1,14.000000
27269,1,1,1,28,3,9.333333
27270,2,2,2,43,1,43.000000
27271,1,1,1,33,3,11.000000
27272,0,0,0,3,1,3.000000
27273,1,1,1,22,2,11.000000
27274,2,2,2,36,1,36.000000
27275,2,2,1,60,3,20.000000
27276,2,2,2,58,3,19.333333
27277,2,1,1,36,4,9.000000
27278,1,1,1,25,2,12.500000
27279,0,1,1,15,2,7.500000
27280,1,1,2,59,2,29.500000
27281,1,2,1,51,4,12.750000
27282,2,1,1,76,2,38.000000
27283,1,1,1,8,2,4.000000
27284,1,2,1,32,1,32.000000
27285,1,1,1,24,2,12.000000
27286,1,1,1,52,3,17.333333
27287,2,2,2,45,4,11.250000
27288,1,1,1,24,2,12.000000
27289,1,1,1,18,1,18.000000
27290,1,1,1,15,2,7.500000
27291,2,2,2,37,2,18.500000
27292,1,0,1,21,1,21.000000
27293,1,1,1,45,2,22.500000
27294,0,0,0,72,5,14.400000
27295,0,1,1,25,2,12.500000
27296,2,2,2,31,3,10.333333
27297,1,1,1,17,2,8.500000
27298,2,2,2,143,12,11.916667
27299,2,2,2,33,3,11.000000
27300,1,1,1,31,2,15.500000
27301,2,1,1,30,2,15.000000
27302,1,1,0,25,2,12.500000
27303,2,2,2,45,4,11.250000
27304,2,1,1,48,4,12.000000
27305,2,2,2,83,3,27.666667
27306,2,2,2,37,3,12.333333
27307,0,1,1,14,2,7.000000
27308,2,2,2,46,1,46.000000
27309,1,1,1,36,2,18.000000
27310,2,0,1,35,5,7.000000
27311,1,1,1,4,1,4.000000
27312,1,1,1,30,3,10.000000
27313,1,2,2,51,2,25.500000
27314,1,1,1,13,2,6.500000
27315,1,1,1,18,1,18.000000
27316,2,2,2,73,3,24.333333
27317,2,2,1,55,4,13.750000
27318,1,1,1,22,2,11.000000
27319,2,2,2,51,3,17.000000
27320,2,2,2,41,2,20.500000
27321,1,1,1,17,2,8.500000
27322,2,2,2,42,2,21.000000
27323,2,2,1,57,4,14.250000
27324,1,1,1,21,2,10.500000
27325,2,2,2,81,4,20.250000
27326,1,1,1,13,1,13.000000
27327,1,1,1,16,2,8.000000
27328,0,1,0,42,2,21.000000
27329,1,0,0,13,2,6.500000
27330,2,2,1,62,3,20.666667
27331,2,2,2,64,4,16.000000
27332,2,1,1,87,4,21.750000
27333,2,2,2,104,6,17.333333
27334,0,0,0,25,2,12.500000
27335,1,1,0,28,1,28.000000
27336,2,2,2,39,3,13.000000
27337,1,1,1,19,1,19.000000
27338,2,1,1,32,4,8.000000
27339,0,0,0,15,1,15.000000
27340,2,2,2,24,1,24.000000
27341,2,2,2,78,5,15.600000
27342,1,1,0,49,1,49.000000
27343,1,1,1,16,1,16.000000
27344,0,0,1,13,2,6.500000
27345,0,0,0,6,2,3.000000
27346,2,2,2,54,2,27.000000
27347,0,0,0,14,2,7.000000
27348,2,2,2,102,4,25.500000
27349,1,1,1,23,2,11.500000
27350,0,0,0,14,2,7.000000
27351,1,1,1,21,2,10.500000
27352,1,1,1,20,2,10.000000
27353,1,1,1,34,2,17.000000
27354,1,0,1,29,2,14.500000
27355,2,2,2,59,3,19.666667
27356,2,2,2,44,3,14.666667
27357,1,2,2,68,2,34.000000
27358,0,1,0,41,2,20.500000
27359,1,1,1,13,2,6.500000
27360,1,2,2,71,4,17.750000
27361,0,0,0,20,1,20.000000
27362,2,2,2,218,8,27.250000
27363,0,0,0,12,2,6.000000
27364,1,0,0,23,2,11.500000
27365,2,2,2,43,3,14.333333
27366,2,2,1,34,1,34.000000
27367,0,1,1,16,2,8.000000
27368,2,2,2,99,9,11.000000
27369,1,1,1,85,5,17.000000
27370,2,2,2,35,2,17.500000
27371,2,2,1,53,2,26.500000
27372,2,2,2,63,3,21.000000
27373,1,1,1,9,2,4.500000
27374,2,2,2,124,7,17.714286
27375,1,1,1,36,2,18.000000
27376,1,2,2,49,2,24.500000
27377,1,1,1,7,1,7.000000
27378,2,2,2,13,2,6.500000
27379,2,1,1,18,2,9.000000
27380,1,1,1,46,4,11.500000
27381,2,0,0,64,3,21.333333
27382,2,2,2,94,4,23.500000
27383,2,2,2,129,8,16.125000
27384,0,0,0,5,1,5.000000
27385,1,1,1,29,1,29.000000
27386,1,1,1,15,1,15.000000
27387,2,1,1,80,4,20.000000
27388,1,2,2,44,3,14.666667
27389,1,2,2,56,3,18.666667
27390,2,2,2,31,2,15.500000
27391,1,0,0,11,1,11.000000
27392,1,1,1,47,3,15.666667
27393,1,1,1,20,2,10.000000
27394,1,1,1,13,2,6.500000
27395,0,1,1,39,2,19.500000
27396,2,0,0,44,3,14.666667
27397,1,1,1,21,2,10.500000
27398,1,1,1,26,2,13.000000
27399,1,1,1,45,2,22.500000
27400,1,2,2,48,3,16.000000
27401,1,1,1,8,2,4.000000
27402,2,1,2,74,4,18.500000
27403,1,0,0,26,1,26.000000
27404,2,2,2,64,4,16.000000
27405,0,0,0,14,2,7.000000
27406,1,0,1,20,2,10.000000
27407,1,2,1,43,2,21.500000
27408,1,1,1,8,1,8.000000
27409,2,2,2,40,3,13.333333
27410,1,1,1,17,2,8.500000
27411,2,2,2,23,2,11.500000
27412,1,1,1,33,3,11.000000
27413,1,1,1,26,2,13.000000
27414,1,1,1,22,2,11.000000
27415,1,1,1,11,1,11.000000
27416,2,2,2,107,6,17.833333
27417,2,2,2,65,4,16.250000
27418,0,0,0,20,2,10.000000
27419,2,2,2,55,4,13.750000
27420,0,0,0,10,1,10.000000
27421,2,2,2,55,3,18.333333
27422,1,1,1,16,2,8.000000
27423,1,0,0,12,2,6.000000
27424,2,0,0,48,3,16.000000
27425,2,2,2,94,3,31.333333
27426,1,0,1,12,1,12.000000
27427,2,2,2,78,6,13.000000
27428,1,0,0,20,1,20.000000
27429,0,0,1,25,2,12.500000
27430,2,2,2,75,3,25.000000
27431,1,1,1,47,3,15.666667
27432,2,1,2,63,4,15.750000
27433,1,1,1,19,1,19.000000
27434,1,1,1,31,2,15.500000
27435,2,2,2,38,3,12.666667
27436,2,2,2,107,4,26.750000
27437,2,2,2,50,3,16.666667
27438,2,2,2,54,2,27.000000
27439,2,2,2,81,4,20.250000
27440,2,2,2,60,5,12.000000
27441,2,1,1,23,1,23.000000
27442,2,2,2,132,7,18.857143
27443,2,2,1,76,5,15.200000
27444,0,0,0,26,4,6.500000
27445,1,0,0,59,4,14.750000
27446,1,0,0,10,2,5.000000
27447,2,2,2,28,3,9.333333
27448,2,2,2,76,5,15.200000
27449,0,0,0,23,2,11.500000
27450,2,2,2,59,2,29.500000
27451,1,1,1,9,1,9.000000
27452,1,1,1,33,2,16.500000
27453,1,1,1,25,2,12.500000
27454,0,1,1,22,2,11.000000
27455,1,0,1,79,6,13.166667
27456,1,1,1,63,4,15.750000
27457,1,2,2,49,3,16.333333
27458,1,1,1,21,2,10.500000
27459,1,1,1,22,2,11.000000
27460,1,1,1,15,1,15.000000
27461,2,2,1,67,7,9.571429
27462,1,0,0,31,2,15.500000
27463,0,1,1,26,3,8.666667
27464,2,2,2,63,3,21.000000
27465,2,2,2,45,2,22.500000
27466,2,2,2,66,3,22.000000
27467,1,0,1,22,3,7.333333
27468,1,0,0,26,2,13.000000
27469,2,2,2,47,4,11.750000
27470,1,1,1,31,2,15.500000
27471,2,2,1,50,4,12.500000
27472,1,1,1,16,1,16.000000
27473,2,2,2,52,3,17.333333
27474,0,1,2,40,2,20.000000
27475,2,2,2,34,1,34.000000
27476,2,2,2,47,3,15.666667
27477,1,1,1,17,2,8.500000
27478,1,1,1,12,1,12.000000
27479,1,1,1,31,3,10.333333
27480,2,1,2,33,3,11.000000
27481,2,2,2,71,4,17.750000
27482,2,2,2,52,2,26.000000
27483,1,2,2,25,1,25.000000
27484,2,2,2,70,5,14.000000
27485,2,2,2,72,5,14.400000
27486,1,1,1,16,2,8.000000
27487,0,0,0,25,2,12.500000
27488,1,1,1,24,1,24.000000
27489,1,1,1,22,2,11.000000
27490,2,2,2,133,6,22.166667
27491,2,2,2,146,6,24.333333
27492,0,0,0,4,1,4.000000
27493,2,1,1,50,3,16.666667
27494,1,1,1,25,1,25.000000
27495,1,1,1,80,4,20.000000
27496,0,1,0,21,2,10.500000
27497,2,2,2,69,5,13.800000
27498,1,0,0,31,2,15.500000
